date,cci,indiesleaze_score,lipstickindex_score,maxiskirt_score,bigbag_score,highheelindex_score,peplums_score,blazers_score,mini_score,indiesleaze_lag3,indiesleaze_lag6,lipstickindex_lag3,lipstickindex_lag6,maxiskirt_lag3,maxiskirt_lag6,bigbag_lag3,bigbag_lag6,highheelindex_lag3,highheelindex_lag6,peplums_lag3,peplums_lag6,blazers_lag3,blazers_lag6,mini_lag3,mini_lag6,cci_lag3,cci_lag6
,101.1537,0.0977301055107051,0.246501990091648,-0.0034995144104712,0.0549999999025616,0.3137061394422687,0.1409855052272258,0.3434042124224322,-0.3232811882263818,-0.1901990600835795,-0.3922713211842794,0.1421869333835347,0.2017379687852835,0.5026223689243208,0.8374297975808707,-0.2734449360621838,-0.2734660631228934,0.1610330105620154,0.365480526015721,0.4131232937249809,0.1059559186423819,-0.0213646230522514,0.148215657649502,-0.4748594995529527,-0.4375644257756584,101.1635,101.1505
,101.1465,0.099387982111644,0.2912397735769681,-0.0414086963295201,0.4887640249954445,0.2662021876095767,-0.0504712135216553,0.2886429529504845,-0.2711481903413208,-0.0532743319153085,-0.508099610258239,0.1570920136590191,0.1719577388087768,0.303771885096086,0.6763747946212284,-0.1250316395327675,-0.3324124436646818,0.3663971523616105,0.2057367590947708,0.1239583531940081,0.4762968945241413,0.3129723920218445,-0.6765328230401901,-0.3340490718690534,-0.4890008837014272,101.1716,101.1641
,101.1462,-0.1857187654296906,0.1571182506771436,0.5519993055280927,-0.0840381030104516,0.2729075522310915,0.0933688083409619,0.1437947192177932,-0.4178556904782136,0.2116290976577392,-0.3594755077714689,0.1421869333835347,0.261328360115679,0.326966194555275,0.6394774633291155,-0.2892759807958823,-0.1744745689616268,0.2845417943468851,0.1990313944732561,0.2357385820832579,0.4758019289222284,0.41325042620462,-0.6168776691800341,-0.3029289837119071,-0.2328588639760419,101.1573,101.1837
,101.1635,-0.1298565049457332,0.0975409774543503,0.581521295065368,-0.1987972607232878,0.2973451310192921,0.1575176916585308,0.2631050269381053,-0.4485247907593587,0.0977301055107051,-0.1901990600835795,0.246501990091648,0.1421869333835347,-0.0034995144104712,0.5026223689243208,0.0549999999025616,-0.2734449360621838,0.3137061394422687,0.1610330105620154,0.1409855052272258,0.4131232937249809,0.3434042124224322,-0.0213646230522514,-0.3232811882263818,-0.4748594995529527,101.1505,101.1361
,101.1716,-0.2080163427994514,0.1273343263413792,0.8119684696513495,-0.0997846408474129,0.4658312820294129,0.3961107903771801,0.3381773949474062,-0.468392308274304,0.099387982111644,-0.0532743319153085,0.2912397735769681,0.1570920136590191,-0.0414086963295201,0.303771885096086,0.4887640249954445,-0.1250316395327675,0.2662021876095767,0.3663971523616105,-0.0504712135216553,0.1239583531940081,0.2886429529504845,0.3129723920218445,-0.2711481903413208,-0.3340490718690534,101.1641,101.0653
,101.1573,-0.3060216488443674,0.0528687853099614,0.8109672082550343,-0.1956229010555989,0.5485414786031054,0.5248888739288137,0.3527893933011468,-0.3949142816519601,-0.1857187654296906,0.2116290976577392,0.1571182506771436,0.1421869333835347,0.5519993055280927,0.326966194555275,-0.0840381030104516,-0.2892759807958823,0.2729075522310915,0.2845417943468851,0.0933688083409619,0.2357385820832579,0.1437947192177932,0.41325042620462,-0.4178556904782136,-0.3029289837119071,101.1837,100.9734
,101.1505,-0.4218519486978127,0.0230754372258525,0.8783734194940911,-0.347189431538096,0.4677148589834597,0.4928144322700291,0.2578085246521947,-0.2214562333085359,-0.1298565049457332,0.0977301055107051,0.0975409774543503,0.246501990091648,0.581521295065368,-0.0034995144104712,-0.1987972607232878,0.0549999999025616,0.2973451310192921,0.3137061394422687,0.1575176916585308,0.1409855052272258,0.2631050269381053,0.3434042124224322,-0.4485247907593587,-0.3232811882263818,101.1361,100.8683
,101.1641,-0.4068754287803598,0.0230623191182503,0.8025092113188748,-0.19555951987347,0.16773837518353,0.5414210603601186,0.0731432896402011,-0.3598343751384271,-0.2080163427994514,0.099387982111644,0.1273343263413792,0.2912397735769681,0.8119684696513495,-0.0414086963295201,-0.0997846408474129,0.4887640249954445,0.4658312820294129,0.2662021876095767,0.3961107903771801,-0.0504712135216553,0.3381773949474062,0.2886429529504845,-0.468392308274304,-0.2711481903413208,101.0653,100.7913
,101.1837,-0.3643521671378713,0.0081965931655725,0.8581820766786018,-0.2418688472776904,0.3120320446457458,0.5414210603601186,-0.6168776691800341,-0.2908368312881346,-0.3060216488443674,-0.1857187654296906,0.0528687853099614,0.1571182506771436,0.8109672082550343,0.5519993055280927,-0.1956229010555989,-0.0840381030104516,0.5485414786031054,0.2729075522310915,0.5248888739288137,0.0933688083409619,0.3527893933011468,0.1437947192177932,-0.3949142816519601,-0.4178556904782136,100.9734,100.7627
,101.1361,-0.2258336255153233,-0.0216098730261385,0.6435023135021616,-0.1334599053786012,0.239074861981849,0.2697782374642764,0.0382905308079045,-0.3347167624794469,-0.4218519486978127,-0.1298565049457332,0.0230754372258525,0.0975409774543503,0.8783734194940911,0.581521295065368,-0.347189431538096,-0.1987972607232878,0.4677148589834597,0.2973451310192921,0.4928144322700291,0.1575176916585308,0.2578085246521947,0.2631050269381053,-0.2214562333085359,-0.4485247907593587,100.8683,100.828
,101.0653,-0.0337971618190118,-0.0365018351940207,0.4825401114882849,-0.3008786090016077,0.363599297809723,0.1580126572604435,0.3625068340187661,-0.3392307726175175,-0.4068754287803598,-0.2080163427994514,0.0230623191182503,0.1273343263413792,0.8025092113188748,0.8119684696513495,-0.19555951987347,-0.0997846408474129,0.16773837518353,0.4658312820294129,0.5414210603601186,0.3961107903771801,0.0731432896402011,0.3381773949474062,-0.3598343751384271,-0.468392308274304,100.7913,100.9065
,100.9734,0.2137213462797272,-0.0216098730261385,0.2669003319513778,-0.3872979249936021,0.3130500454367989,0.1269134981200675,0.5776038894313474,-0.2448530594004711,-0.3643521671378713,-0.3060216488443674,0.0081965931655725,0.0528687853099614,0.8581820766786018,0.8109672082550343,-0.2418688472776904,-0.1956229010555989,0.3120320446457458,0.5485414786031054,0.5414210603601186,0.5248888739288137,-0.6168776691800341,0.3527893933011468,-0.2908368312881346,-0.3949142816519601,100.7627,100.9201
,100.8683,0.1699329758826274,0.0678132215140926,-0.048773726825396,0.0550211269632712,0.31888983389532,0.014652952314322,0.437982473173682,-0.29747425237699,-0.2258336255153233,-0.4218519486978127,-0.0216098730261385,0.0230754372258525,0.6435023135021616,0.8783734194940911,-0.1334599053786012,-0.347189431538096,0.239074861981849,0.4677148589834597,0.2697782374642764,0.4928144322700291,0.0382905308079045,0.2578085246521947,-0.3347167624794469,-0.2214562333085359,100.828,100.8882
,100.7913,0.1606399923414982,0.1274655098261615,-0.0941054683249646,0.1918317966330635,0.4213692641033543,0.144420967069781,0.4383850810713842,-0.2719317003561263,-0.0337971618190118,-0.4068754287803598,-0.0365018351940207,0.0230623191182503,0.4825401114882849,0.8025092113188748,-0.3008786090016077,-0.19555951987347,0.363599297809723,0.16773837518353,0.1580126572604435,0.5414210603601186,0.3625068340187661,0.0731432896402011,-0.3392307726175175,-0.3598343751384271,100.9065,100.7932
,100.7627,-0.0232223108645022,0.082701489322717,0.6687249239013855,-0.1177359897346174,0.3433274126835207,0.1274084637219803,0.3828186058040323,-0.5649371447954665,0.2137213462797272,-0.3643521671378713,-0.0216098730261385,0.0081965931655725,0.2669003319513778,0.8581820766786018,-0.3872979249936021,-0.2418688472776904,0.3130500454367989,0.3120320446457458,0.1269134981200675,0.5414210603601186,0.5776038894313474,-0.6168776691800341,-0.2448530594004711,-0.2908368312881346,100.9201,100.665
,100.828,-0.0025418990457705,0.082701489322717,0.7529193353322102,-0.297725375048527,0.426037609257213,0.2386790783239004,0.377924048167911,-0.449142039704762,0.1699329758826274,-0.2258336255153233,0.0678132215140926,-0.0216098730261385,-0.048773726825396,0.6435023135021616,0.0550211269632712,-0.1334599053786012,0.31888983389532,0.239074861981849,0.014652952314322,0.2697782374642764,0.437982473173682,0.0382905308079045,-0.29747425237699,-0.3347167624794469,100.8882,100.5145
,100.9065,0.0873995356835784,0.0082621853094237,0.9444460333155248,-0.2756512422446948,0.475578580557561,0.398076004099414,0.4180739725340309,-0.4699119032950737,0.1606399923414982,-0.0337971618190118,0.1274655098261615,-0.0365018351940207,-0.0941054683249646,0.4825401114882849,0.1918317966330635,-0.3008786090016077,0.4213692641033543,0.363599297809723,0.144420967069781,0.1580126572604435,0.4383850810713842,0.3625068340187661,-0.2719317003561263,-0.3392307726175175,100.7932,100.4945
,100.9201,-0.130934709614141,-0.0215442816852073,1.074936540690621,-0.331421766640425,0.6607812936913634,0.3183848655543658,0.4927437326456299,-0.3800203185834997,-0.0232223108645022,0.2137213462797272,0.082701489322717,-0.0216098730261385,0.6687249239013855,0.2669003319513778,-0.1177359897346174,-0.3872979249936021,0.3433274126835207,0.3130500454367989,0.1274084637219803,0.1269134981200675,0.3828186058040323,0.5776038894313474,-0.5649371447954665,-0.2448530594004711,100.665,100.5689
,100.8882,-0.2427190868347464,-0.0513413241285739,1.012857565678581,-0.328226278565925,0.5233464313642717,0.414608190530719,0.4326853076398587,-0.3637902247540095,-0.0025418990457705,0.1699329758826274,0.082701489322717,0.0678132215140926,0.7529193353322102,-0.048773726825396,-0.297725375048527,0.0550211269632712,0.426037609257213,0.31888983389532,0.2386790783239004,0.014652952314322,0.377924048167911,0.437982473173682,-0.449142039704762,-0.29747425237699,100.5145,100.712
,100.7932,-0.1859494747057669,-0.0513282060209717,1.0275773157962629,-0.3746004822845424,0.4134924561771773,0.4316206938785198,0.2228854177611008,-0.348564568499816,0.0873995356835784,0.1606399923414982,0.0082621853094237,0.1274655098261615,0.9444460333155248,-0.0941054683249646,-0.2756512422446948,0.1918317966330635,0.475578580557561,0.4213692641033543,0.398076004099414,0.144420967069781,0.4180739725340309,0.4383850810713842,-0.4699119032950737,-0.2719317003561263,100.4945,100.8151
,100.665,-0.1057557510635511,-0.0066560138765829,1.2452766076368578,-0.2755667340018561,0.3335693765513457,0.4476579147079119,0.1129602909195034,-0.3756306842822539,-0.130934709614141,-0.0232223108645022,-0.0215442816852073,0.082701489322717,1.074936540690621,0.6687249239013855,-0.331421766640425,-0.1177359897346174,0.6607812936913634,0.3433274126835207,0.3183848655543658,0.1274084637219803,0.4927437326456299,0.3828186058040323,-0.3800203185834997,-0.5649371447954665,100.5689,100.7446
,100.5145,0.0999900203486162,-0.0065773036251295,0.8444429654393109,-0.1608090714212876,0.4486070461914914,0.303322927243382,0.1580034464259188,-0.4284142599128825,-0.2427190868347464,-0.0025418990457705,-0.0513413241285739,0.082701489322717,1.012857565678581,0.7529193353322102,-0.328226278565925,-0.297725375048527,0.5233464313642717,0.426037609257213,0.414608190530719,0.2386790783239004,0.4326853076398587,0.377924048167911,-0.3637902247540095,-0.449142039704762,100.712,100.2593
,100.4945,0.3738744874218966,-0.0215573997928096,0.7224012396432087,-0.2387156133246097,0.4768473939705571,0.2075945678689414,0.4180739725340309,-0.2547939192408607,-0.1859494747057669,0.0873995356835784,-0.0513282060209717,0.0082621853094237,1.0275773157962629,0.9444460333155248,-0.3746004822845424,-0.2756512422446948,0.4134924561771773,0.475578580557561,0.4316206938785198,0.398076004099414,0.2228854177611008,0.4180739725340309,-0.348564568499816,-0.4699119032950737,100.8151,99.21815
,100.5689,0.8701593852831915,-0.0513413241285739,0.4141492012582605,-0.2851109441039366,0.4911821205299045,0.0958289876651086,0.572709995043139,-0.037325818239448,-0.1057557510635511,-0.130934709614141,-0.0066560138765829,-0.0215442816852073,1.2452766076368578,1.074936540690621,-0.2755667340018561,-0.331421766640425,0.3335693765513457,0.6607812936913634,0.4476579147079119,0.3183848655543658,0.1129602909195034,0.4927437326456299,-0.3756306842822539,-0.3800203185834997,100.7446,98.10604
,100.712,0.8008176332346434,0.0529868506871415,0.0984740469645825,-0.0934132966268548,0.4454570045724974,-0.0003943373112447,0.5926184956827901,-0.3452894856422324,0.0999900203486162,-0.2427190868347464,-0.0065773036251295,-0.0513413241285739,0.8444429654393109,1.012857565678581,-0.1608090714212876,-0.328226278565925,0.4486070461914914,0.5233464313642717,0.303322927243382,0.414608190530719,0.1580034464259188,0.4326853076398587,-0.4284142599128825,-0.3637902247540095,100.2593,97.75997
,100.8151,0.9531319120241498,0.1573412625209815,-0.0015290205267392,0.3530270441143781,0.594679551528992,-0.0640629037123178,0.6128592561613461,-0.2505270897409803,0.3738744874218966,-0.1859494747057669,-0.0215573997928096,-0.0513282060209717,0.7224012396432087,1.0275773157962629,-0.2387156133246097,-0.3746004822845424,0.4768473939705571,0.4134924561771773,0.2075945678689414,0.4316206938785198,0.4180739725340309,0.2228854177611008,-0.2547939192408607,-0.348564568499816,99.21815,97.96384
,100.7446,0.6404581599003244,0.1423443538864416,0.8002218483022777,-0.0596957779742472,0.5623628160665656,0.1118662084945008,0.4176707013884159,-0.4753913166722301,0.8701593852831915,-0.1057557510635511,-0.0513413241285739,-0.0066560138765829,0.4141492012582605,1.2452766076368578,-0.2851109441039366,-0.2755667340018561,0.4911821205299045,0.3335693765513457,0.0958289876651086,0.4476579147079119,0.572709995043139,0.1129602909195034,-0.037325818239448,-0.3756306842822539,98.10604,98.23829
,100.2593,0.6287207782732898,0.1125641239099348,0.8770306067193026,-0.0871068287206936,0.6411678513186798,0.0953340220631958,0.6469764840091229,-0.4373910561777187,0.8008176332346434,0.0999900203486162,0.0529868506871415,-0.0065773036251295,0.0984740469645825,0.8444429654393109,-0.0934132966268548,-0.1608090714212876,0.4454570045724974,0.4486070461914914,-0.0003943373112447,0.303322927243382,0.5926184956827901,0.1580034464259188,-0.3452894856422324,-0.4284142599128825,97.75997,98.49018
,99.21815,0.0802617854512882,-0.0810953170869561,0.4076193572681886,-0.6146222910479252,0.422390631528006,0.0977942013873426,-0.5373290286232305,-0.7330346158222951,0.9531319120241498,0.3738744874218966,0.1573412625209815,-0.0215573997928096,-0.0015290205267392,0.7224012396432087,0.3530270441143781,-0.2387156133246097,0.594679551528992,0.4768473939705571,-0.0640629037123178,0.2075945678689414,0.6128592561613461,0.4180739725340309,-0.2505270897409803,-0.2547939192408607,97.96384,98.70477
,98.10604,0.1281388003106238,0.0083277774532749,0.3149913535600455,-0.5525314494948071,0.1643223904569933,0.0832272286782716,-0.5772258272430019,-0.5222060811029802,0.6404581599003244,0.8701593852831915,0.1423443538864416,-0.0513413241285739,0.8002218483022777,0.4141492012582605,-0.0596957779742472,-0.2851109441039366,0.5623628160665656,0.4911821205299045,0.1118662084945008,0.0958289876651086,0.4176707013884159,0.572709995043139,-0.4753913166722301,-0.037325818239448,98.23829,98.78632
,97.75997,0.2962344652480191,0.0232328577287593,0.7842946131486104,-0.455661754619314,0.2187898905035711,0.2265722849389761,-0.5573426308433937,-0.390648194234468,0.6287207782732898,0.8008176332346434,0.1125641239099348,0.0529868506871415,0.8770306067193026,0.0984740469645825,-0.0871068287206936,-0.0934132966268548,0.6411678513186798,0.4454570045724974,0.0953340220631958,-0.0003943373112447,0.6469764840091229,0.5926184956827901,-0.4373910561777187,-0.3452894856422324,98.49018,98.79976
,97.96384,0.2330328952337845,-0.0810166068355027,1.068449037253301,-0.2851109441039366,0.160259089125708,0.2737086649087441,-0.5772108126367504,-0.247880418103331,0.0802617854512882,0.9531319120241498,-0.0810953170869561,0.1573412625209815,0.4076193572681886,-0.0015290205267392,-0.6146222910479252,0.3530270441143781,0.422390631528006,0.594679551528992,0.0977942013873426,-0.0640629037123178,-0.5373290286232305,0.6128592561613461,-0.7330346158222951,-0.2505270897409803,98.70477,98.91467
,98.23829,0.3269978862915324,-0.0511839036256671,1.1305328895382711,-0.2040074176477453,0.2693522292285708,0.2732136993068316,-0.5174355425898307,-0.2386866302127358,0.1281388003106238,0.6404581599003244,0.0083277774532749,0.1423443538864416,0.3149913535600455,0.8002218483022777,-0.5525314494948071,-0.0596957779742472,0.1643223904569933,0.5623628160665656,0.0832272286782716,0.1118662084945008,-0.5772258272430019,0.4176707013884159,-0.5222060811029802,-0.4753913166722301,98.78632,99.05409
,98.49018,0.5352307776190011,-0.0512494957695183,1.0852434882065625,-0.2018026079436035,0.363859830150143,0.1293736774442143,0.2172559923883727,-0.3234859901770468,0.2962344652480191,0.6287207782732898,0.0232328577287593,0.1125641239099348,0.7842946131486104,0.8770306067193026,-0.455661754619314,-0.0871068287206936,0.2187898905035711,0.6411678513186798,0.2265722849389761,0.0953340220631958,-0.5573426308433937,0.6469764840091229,-0.390648194234468,-0.4373910561777187,98.79976,99.32957
,98.70477,0.6911738341110933,-0.0959741611472361,0.792783543861656,-0.2450447034237486,0.4631892187391832,0.0176080972403814,0.4659973196922312,-0.2551350881375898,0.2330328952337845,0.0802617854512882,-0.0810166068355027,-0.0810953170869561,1.068449037253301,0.4076193572681886,-0.2851109441039366,-0.6146222910479252,0.160259089125708,0.422390631528006,0.2737086649087441,0.0977942013873426,-0.5772108126367504,-0.5373290286232305,-0.247880418103331,-0.7330346158222951,98.91467,99.73615
,98.78632,0.8641055400324807,-0.0662295919371984,0.6234189605492219,-0.1555551652431431,0.4747187197762148,0.0171131316384687,0.5715015081021197,0.0407697884476586,0.3269978862915324,0.1281388003106238,-0.0511839036256671,0.0083277774532749,1.1305328895382711,0.3149913535600455,-0.2040074176477453,-0.5525314494948071,0.2693522292285708,0.1643223904569933,0.2732136993068316,0.0832272286782716,-0.5174355425898307,-0.5772258272430019,-0.2386866302127358,-0.5222060811029802,99.05409,100.0586
,98.79976,0.7251505229418982,0.0231410293697037,0.1614253934056974,-0.0997001326045743,0.4770031852322152,-0.1106896693947563,0.3970273330121578,-0.2925741386473918,0.5352307776190011,0.2962344652480191,-0.0512494957695183,0.0232328577287593,1.0852434882065625,0.7842946131486104,-0.2018026079436035,-0.455661754619314,0.363859830150143,0.2187898905035711,0.1293736774442143,0.2265722849389761,0.2172559923883727,-0.5573426308433937,-0.3234859901770468,-0.390648194234468,99.32957,100.3027
,98.91467,0.8661561844797474,0.0083540136684793,0.1771876495706499,0.3287692273210126,0.4097299997651815,-0.1267268902241485,0.3921334386239496,-0.3561169511627671,0.6911738341110933,0.2330328952337845,-0.0959741611472361,-0.0810166068355027,0.792783543861656,1.068449037253301,-0.2450447034237486,-0.2851109441039366,0.4631892187391832,0.160259089125708,0.0176080972403814,0.2737086649087441,0.4659973196922312,-0.5772108126367504,-0.2551350881375898,-0.247880418103331,99.73615,100.4537
,99.05409,0.6915463390999658,-0.0363312965835117,0.9558049805924532,-0.0776471268614518,0.6092543531062556,-0.0620976899900839,0.3868362730901261,-0.3544270360062788,0.8641055400324807,0.3269978862915324,-0.0662295919371984,-0.0511839036256671,0.6234189605492219,1.1305328895382711,-0.1555551652431431,-0.2040074176477453,0.4747187197762148,0.2693522292285708,0.0171131316384687,0.2732136993068316,0.5715015081021197,-0.5174355425898307,0.0407697884476586,-0.2386866302127358,100.0586,100.3535
,99.32957,0.7792908436782546,-0.0214918076489584,0.9779413171159288,-0.2418899743384,0.5946852669106395,-0.0144663444184029,0.4765206394531677,-0.1540414498830756,0.7251505229418982,0.5352307776190011,0.0231410293697037,-0.0512494957695183,0.1614253934056974,1.0852434882065625,-0.0997001326045743,-0.2018026079436035,0.4770031852322152,0.363859830150143,-0.1106896693947563,0.1293736774442143,0.3970273330121578,0.2172559923883727,-0.2925741386473918,-0.3234859901770468,100.3027,100.1148
,99.73615,0.5618639500255574,-0.0661771187038695,1.2389386162998095,-0.1639411783136586,0.8323127452417164,0.3373625826244004,0.6855146502886085,-0.2859907924662079,0.8661561844797474,0.6911738341110933,0.0083540136684793,-0.0959741611472361,0.1771876495706499,0.792783543861656,0.3287692273210126,-0.2450447034237486,0.4097299997651815,0.4631892187391832,-0.1267268902241485,0.0176080972403814,0.3921334386239496,0.4659973196922312,-0.3561169511627671,-0.2551350881375898,100.4537,99.95164
,100.0586,0.4913210597015597,-0.0810428438536272,1.499950286855229,-0.09545058766979,1.0163950652537528,0.4476579147079119,0.6908118158224319,-0.1332383478181116,0.6915463390999658,0.8641055400324807,-0.0363312965835117,-0.0662295919371984,0.9558049805924532,0.6234189605492219,-0.0776471268614518,-0.1555551652431431,0.6092543531062556,0.4747187197762148,-0.0620976899900839,0.0171131316384687,0.3868362730901261,0.5715015081021197,-0.3544270360062788,0.0407697884476586,100.3535,99.76938
,100.3027,0.2288858879380584,0.8631128593480777,1.430522026207415,-0.08277427202144,0.9997832442088328,0.5764506469449625,0.6112481613226248,0.0665418841456891,0.7792908436782546,0.7251505229418982,-0.0214918076489584,0.0231410293697037,0.9779413171159288,0.1614253934056974,-0.2418899743384,-0.0997001326045743,0.5946852669106395,0.4770031852322152,-0.0144663444184029,-0.1106896693947563,0.4765206394531677,0.3970273330121578,-0.1540414498830756,-0.2925741386473918,100.1148,99.54403
,100.4537,-0.0570739626412796,1.1910719727639143,1.2684554502076038,-0.2258280284152645,0.868190519088311,0.336387300105992,0.5061465808104383,-0.1672653569408481,0.5618639500255574,0.8661561844797474,-0.0661771187038695,0.0083540136684793,1.2389386162998095,0.1771876495706499,-0.1639411783136586,0.3287692273210126,0.8323127452417164,0.4097299997651815,0.3373625826244004,-0.1267268902241485,0.6855146502886085,0.3921334386239496,-0.2859907924662079,-0.3561169511627671,99.95164,99.30601
,100.3535,0.1989348588826384,1.2453190606584983,1.330523835989023,-0.1078748777601963,0.9763539464932084,0.2406442920461343,0.7107203164620831,-0.0669356098906257,0.4913210597015597,0.6915463390999658,-0.0810428438536272,-0.0363312965835117,1.499950286855229,0.9558049805924532,-0.09545058766979,-0.0776471268614518,1.0163950652537528,0.6092543531062556,0.4476579147079119,-0.0620976899900839,0.6908118158224319,0.3868362730901261,-0.1332383478181116,-0.3544270360062788,99.76938,98.97307
,100.1148,0.4387563003415111,1.201706105599288,1.3778418162324255,-0.0646327822800513,0.9773753139178604,0.3533998034537926,0.7609902894435244,0.0069200542163447,0.2288858879380584,0.7792908436782546,0.8631128593480777,-0.0214918076489584,1.430522026207415,0.9779413171159288,-0.08277427202144,-0.2418899743384,0.9997832442088328,0.5946852669106395,0.5764506469449625,-0.0144663444184029,0.6112481613226248,0.4765206394531677,0.0665418841456891,-0.1540414498830756,99.54403,98.51152
,99.95164,0.6214153618250765,1.2059639349317963,1.1233379936605912,-0.086620911708777,1.1818228293715658,0.0481976420934276,1.2544546135172348,0.3126449847188805,-0.0570739626412796,0.5618639500255574,1.1910719727639143,-0.0661771187038695,1.2684554502076038,1.2389386162998095,-0.2258280284152645,-0.1639411783136586,0.868190519088311,0.8323127452417164,0.336387300105992,0.3373625826244004,0.5061465808104383,0.6855146502886085,-0.1672653569408481,-0.2859907924662079,99.30601,97.96985
,99.76938,0.9556179142847768,1.17015202105712,1.278572234790757,-0.0899642878621431,1.2166768870454598,0.1283837462403887,1.7832446523797412,0.6642454468498622,0.1989348588826384,0.4913210597015597,1.2453190606584983,-0.0810428438536272,1.330523835989023,1.499950286855229,-0.1078748777601963,-0.09545058766979,0.9763539464932084,1.0163950652537528,0.2406442920461343,0.4476579147079119,0.7107203164620831,0.6908118158224319,-0.0669356098906257,-0.1332383478181116,98.97307,97.5761
,99.54403,1.1119740941481515,1.2743883675137802,0.9040861426842955,0.238753802067357,1.168151567788116,0.0171131316384687,1.659443058168923,0.4251867978339479,0.4387563003415111,0.2288858879380584,1.201706105599288,0.8631128593480777,1.3778418162324255,1.430522026207415,-0.0646327822800513,-0.08277427202144,0.9773753139178604,0.9997832442088328,0.3533998034537926,0.5764506469449625,0.7609902894435244,0.6112481613226248,0.0069200542163447,0.0665418841456891,98.51152,97.20341
,99.30601,1.055309163548244,1.1432048827314534,0.2531395030621509,0.3946755127881864,1.7226359474341588,-0.0791101933378846,1.4646577745416076,0.5616323635843526,0.6214153618250765,-0.0570739626412796,1.2059639349317963,1.1910719727639143,1.1233379936605912,1.2684554502076038,-0.086620911708777,-0.2258280284152645,1.1818228293715658,0.868190519088311,0.0481976420934276,0.336387300105992,1.2544546135172348,0.5061465808104383,0.3126449847188805,-0.1672653569408481,97.96985,96.8323
,98.97307,0.5282586485289503,0.0087213287105419,1.1085821545214345,0.1830255317930461,1.6776693178129345,0.0968042701835171,1.528400943746655,0.186459099921378,0.9556179142847768,0.1989348588826384,1.17015202105712,1.2453190606584983,1.278572234790757,1.330523835989023,-0.0899642878621431,-0.1078748777601963,1.2166768870454598,0.9763539464932084,0.1283837462403887,0.2406442920461343,1.7832446523797412,0.7107203164620831,0.6642454468498622,-0.0669356098906257,97.5761,96.63258
,98.51152,0.4188660068739315,-0.0360558107034248,1.710566648538505,0.2515372481515233,1.6979412029391363,0.2566815128755266,1.8526172469575164,0.752714707163326,1.1119740941481515,0.4387563003415111,1.2743883675137802,1.201706105599288,0.9040861426842955,1.3778418162324255,0.238753802067357,-0.0646327822800513,1.168151567788116,0.9773753139178604,0.0171131316384687,0.3533998034537926,1.659443058168923,0.7609902894435244,0.4251867978339479,0.0069200542163447,97.20341,96.6407
,97.96985,0.3212513652283575,-0.0658622776980558,1.9377928494543035,0.1454176241994143,2.254306810791177,0.5599184605136576,2.226035732326395,0.8984809425868389,1.055309163548244,0.6214153618250765,1.1432048827314534,1.2059639349317963,0.2531395030621509,1.1233379936605912,0.3946755127881864,-0.086620911708777,1.7226359474341588,1.1818228293715658,-0.0791101933378846,0.0481976420934276,1.4646577745416076,1.2544546135172348,0.5616323635843526,0.3126449847188805,96.8323,96.66358
,97.5761,0.1126424647133303,-0.0064198831222227,1.541077486319936,1.638709917669476,2.320558628833559,0.5443762052861781,2.1712047880435628,1.0506086594376307,0.5282586485289503,0.9556179142847768,0.0087213287105419,1.17015202105712,1.1085821545214345,1.278572234790757,0.1830255317930461,-0.0899642878621431,1.6776693178129345,1.2166768870454598,0.0968042701835171,0.1283837462403887,1.528400943746655,1.7832446523797412,0.186459099921378,0.6642454468498622,96.63258,96.7627
,97.20341,-0.0967768170103042,-0.0063674090859737,1.3212233054988771,1.3688738764420807,2.000052076315056,0.6731689375232287,1.8916290324414144,0.9477260208715246,0.4188660068739315,1.1119740941481515,-0.0360558107034248,1.2743883675137802,1.710566648538505,0.9040861426842955,0.2515372481515233,0.238753802067357,1.6979412029391363,1.168151567788116,0.2566815128755266,0.0171131316384687,1.8526172469575164,1.659443058168923,0.752714707163326,0.4251867978339479,96.6407,96.9458
,96.8323,-0.2421800332846253,-0.0509084177455802,1.1443905794858402,0.0369664281789058,1.2979735211630494,0.6099953367240682,1.2334079739953616,0.8866404830585947,0.3212513652283575,1.055309163548244,-0.0658622776980558,1.1432048827314534,1.9377928494543035,0.2531395030621509,0.1454176241994143,0.3946755127881864,2.254306810791177,1.7226359474341588,0.5599184605136576,-0.0791101933378846,2.226035732326395,1.4646577745416076,0.8984809425868389,0.5616323635843526,96.66358,97.21941
,96.63258,-0.067196189496771,-0.0062493437087936,1.2138242733499018,1.7862395279941448,1.360325893265501,0.4015114659419692,1.198082259206566,1.0281140136612792,0.1126424647133303,0.5282586485289503,-0.0064198831222227,0.0087213287105419,1.541077486319936,1.1085821545214345,1.638709917669476,0.1830255317930461,2.320558628833559,1.6776693178129345,0.5443762052861781,0.0968042701835171,2.1712047880435628,1.528400943746655,1.0506086594376307,0.186459099921378,96.7627,97.52456
,96.6407,0.1697662370857131,-0.0210457831583624,1.2296329301801834,1.8855670175348864,1.384757756672054,0.4807222875705219,1.428596528768292,1.090406293001533,-0.0967768170103042,0.4188660068739315,-0.0063674090859737,-0.0360558107034248,1.3212233054988771,1.710566648538505,1.3688738764420807,0.2515372481515233,2.000052076315056,1.6979412029391363,0.6731689375232287,0.2566815128755266,1.8916290324414144,1.8526172469575164,0.9477260208715246,0.752714707163326,96.9458,97.77238
