date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,indiesleaze_score,lipstickindex_score,maxiskirt_score,bigbag_score,highheelindex_score,peplums_score,blazers_score,mini_score
,100.7779,342.494,123.352,169.037,65.477,3.971,1460897.0,245.871,310.428,129.046,32.388,316.641,116.431,100.576,747.903,763.51,44.341,8.833,282.506,124.436,7.059,519.613,2.609,113.528,77.714,465.18,145.699,47.417,27.592,341,2.441,1312994.0,2.895,1.672,6.093,4.24,183.823,2.53,158.512,8.645,3.864,-0.2930607626374427,0.23154443577991468,0.9290459510469696,-0.27979365808976436,0.4073004806515498,0.2979222516785928,0.29313423944099076,-0.3644548659021818
,100.8479,304.439,115.129,143.031,68.751,4.5,1348521.0,237.81,277.751,123.669,30.154,296.43,108.999,96.004,735.226,683.14,44.341,10.796,298.201,128.654,9.947,489.921,2.472,109.161,75.555,465.18,145.699,43.573,26.53,220,1.775,1154529.0,2.632,1.672,6.093,3.674,165.44,2.651,151.621,8.201,3.512,-0.39227132118427943,0.20173796878528352,0.8374297975808707,-0.27346606312289345,0.365480526015721,0.10595591864238191,0.148215657649502,-0.43756442577565846
,100.8715,271.821,106.905,156.034,58.929,3.177,1348521.0,229.749,277.751,112.915,27.92,276.219,108.999,86.861,709.874,575.981,42.863,10.142,298.201,122.326,7.38,445.382,2.197,109.161,66.92,473.487,134.196,43.573,23.347,506,1.664,973.426,2.369,2.09,5.331,2.826,183.823,1.807,161.958,9.975,2.81,-0.508099610258239,0.17195773880877685,0.6763747946212284,-0.3324124436646818,0.20573675909477082,0.4762968945241413,-0.6765328230401901,-0.4890008837014272
,100.9022,320.749,115.129,182.04,68.751,3.441,2022781.0,253.933,310.428,150.553,29.037,242.534,108.999,86.861,659.168,589.376,47.297,13.414,313.896,128.654,6.417,460.229,2.197,113.528,60.444,440.26,138.03,39.728,24.408,495,1.83,973.426,2.5,1.672,4.57,3.674,211.396,2.41,175.742,9.975,4.215,-0.3594755077714689,0.26132836011567906,0.6394774633291155,-0.17447456896162683,0.19903139447325616,0.47580192892222845,-0.6168776691800341,-0.2328588639760419
,100.9646,369.676,123.352,221.048,88.394,3.971,1348521.0,221.687,294.09,123.669,29.037,202.111,101.567,80.765,507.052,642.955,44.341,11.778,313.896,128.654,9.305,460.229,1.922,113.528,62.603,456.873,122.694,43.573,21.224,484,2.108,1018702.0,2.5,2.926,5.712,2.544,183.823,2.048,148.175,8.423,3.161,-0.1901990600835795,0.14218693338353477,0.5026223689243208,-0.2734449360621838,0.1610330105620154,0.4131232937249809,-0.021364623052251428,-0.47485949955295276
,101.0394,375.113,131.576,299.065,134.229,5.692,1348521.0,225.718,310.428,123.669,26.803,168.426,113.954,70.098,443.671,830.484,48.775,9.488,282.506,128.654,6.096,482.498,2.746,113.528,69.079,440.26,126.528,37.165,22.285,275,2.552,1312994.0,4.212,6.27,9.52,4.522,211.396,2.41,161.958,7.758,2.634,-0.053274331915308504,0.1570920136590191,0.303771885096086,-0.12503163953276755,0.3663971523616105,0.1239583531940081,0.3129723920218445,-0.3340490718690534
,101.1279,424.041,164.47,494.108,157.146,7.148,1460897.0,221.687,294.09,123.669,30.154,168.426,133.772,71.622,430.994,951.038,44.341,10.796,266.812,118.108,6.738,489.921,2.334,126.627,73.396,481.793,122.694,41.01,23.347,341,3.495,1494097.0,4.607,6.27,10.282,4.24,220.587,2.289,155.067,7.98,2.985,0.21162909765773924,0.14218693338353477,0.326966194555275,-0.28927598079588235,0.2845417943468851,0.23573858208325796,0.41325042620462,-0.30292898371190713
,101.1537,451.223,123.352,806.177,147.324,4.765,1573274.0,249.902,392.12,129.046,32.388,141.478,104.045,51.811,316.908,857.274,53.209,14.395,313.896,149.745,7.38,482.498,3.158,126.627,60.444,431.953,130.362,37.165,20.163,308,2.607,1448821.0,4.607,5.852,9.14,3.674,220.587,2.289,196.418,8.201,2.107,0.09773010551070516,0.246501990091648,-0.0034995144104712,0.054999999902561617,0.3137061394422687,0.14098550522722583,0.3434042124224322,-0.32328118822638185
,101.1465,429.477,139.799,1027225.0,140.776,4.236,1685651.0,261.994,473.811,139.799,33.504,128.004,99.09,50.288,253.526,817.089,65.033,16.031,345.286,175.054,8.984,460.229,2.746,113.528,53.968,398.726,115.025,33.32,18.041,198,2.274,1426183.0,3.948,4.598,6.093,3.109,220.587,2.41,189.526,8.201,3.161,0.09938798211164408,0.2912397735769681,-0.041408696329520135,0.4887640249954445,0.26620218760957676,-0.05047121352165535,0.2886429529504845,-0.2711481903413208
,101.1462,347.931,123.352,767.168,111.311,4.633,1348521.0,225.718,343.105,118.292,29.037,141.478,99.09,88.385,392.966,803.694,48.775,11.451,282.506,156.072,6.417,430.536,2.746,117.894,60.444,431.953,122.694,35.883,19.102,286,1.719,1267718.0,3.948,5.852,7.616,2.544,183.823,2.289,141.283,7.98,4.039,-0.18571876542969068,0.1571182506771436,0.5519993055280927,-0.0840381030104516,0.27290755223109153,0.09336880834096192,0.1437947192177932,-0.41785569047821364
,101.1635,385.986,123.352,416.091,101.49,4.765,1236144.0,209.595,326.766,118.292,27.92,168.426,99.09,88.385,456.347,803.694,45.819,9.488,266.812,145.526,7.38,437.959,2.334,126.627,66.92,440.26,118.86,41.01,19.102,330,2.441,1267718.0,3.817,4.598,8.759,4.24,183.823,2.289,151.621,8.201,2.81,-0.12985650494573328,0.09754097745435031,0.581521295065368,-0.19879726072328782,0.29734513101929216,0.1575176916585308,0.2631050269381053,-0.4485247907593587
,101.1716,364.24,123.352,286.062,85.12,4.5,1348521.0,217.656,343.105,112.915,27.92,188.637,101.567,102.1,608.463,776.904,48.775,10.469,298.201,145.526,7.701,482.498,2.609,130.994,77.714,440.26,126.528,41.01,23.347,451,1.664,1380907.0,4.212,5.852,8.759,4.24,165.44,2.53,144.729,8.645,2.81,-0.20801634279945141,0.12733432634137926,0.8119684696513495,-0.09978464084741294,0.4658312820294129,0.39611079037718017,0.3381773949474062,-0.468392308274304
,101.1573,337.058,115.129,169.037,78.573,4.368,1348521.0,197.503,326.766,107.538,26.803,208.848,106.522,100.576,671.845,790.299,45.819,10.142,282.506,147.635,6.096,467.652,2.609,130.994,88.507,465.18,126.528,42.291,22.285,550,2.385,1312994.0,3.553,4.18,7.997,5.088,165.44,3.013,148.175,8.201,2.81,-0.30602164884436744,0.0528687853099614,0.8109672082550343,-0.19562290105559899,0.5485414786031054,0.5248888739288137,0.3527893933011468,-0.39491428165196013
,101.1505,304.439,106.905,143.031,68.751,3.441,1236144.0,189.442,310.428,107.538,25.687,249.271,108.999,102.1,760.579,723.325,41.385,10.796,313.896,145.526,7.059,482.498,2.472,130.994,86.349,481.793,130.362,43.573,22.285,528,2.33,1199805.0,3.422,4.18,6.855,4.805,193.014,3.254,141.283,9.088,2.81,-0.4218519486978127,0.023075437225852584,0.8783734194940911,-0.347189431538096,0.4677148589834597,0.49281443227002913,0.2578085246521947,-0.22145623330853598
,101.1641,315.312,106.905,130.028,65.477,2.647,1236144.0,189.442,294.09,112.915,30.154,222.323,106.522,99.052,697.197,602.771,45.819,13.414,329.591,147.635,6.096,408.267,1.922,135.36,69.079,490.1,130.362,41.01,21.224,572,2.33,1041340.0,2.632,4.598,5.331,3.674,183.823,2.892,172.296,7.315,2.985,-0.40687542878035987,0.02306231911825036,0.8025092113188748,-0.19555951987347003,0.16773837518353002,0.5414210603601186,0.07314328964020114,-0.3598343751384271
,101.1837,326.185,106.905,169.037,75.299,3.839,1460897.0,185.411,326.766,118.292,34.621,188.637,106.522,105.147,646.492,602.771,44.341,11.451,345.286,149.745,8.342,408.267,2.197,126.627,69.079,440.26,118.86,38.446,21.224,572,1.553,973.426,2.632,3.762,5.331,3.674,193.014,2.892,155.067,8.423,3.161,-0.3643521671378713,0.008196593165572596,0.8581820766786018,-0.24186884727769042,0.31203204464574585,0.5414210603601186,-0.6168776691800341,-0.29083683128813465
,101.1361,358.804,123.352,195.042,81.846,3.971,1236144.0,177.35,294.09,107.538,30.154,161.689,99.09,92.956,494.376,629.56,47.297,11.451,329.591,156.072,6.417,423.113,1.922,130.994,62.603,423.646,115.025,39.728,19.102,407,2.274,1018702.0,2.764,5.016,6.474,3.392,193.014,2.53,155.067,7.536,4.566,-0.22583362551532338,-0.021609873026138548,0.6435023135021616,-0.13345990537860122,0.23907486198184902,0.2697782374642764,0.03829053080790459,-0.3347167624794469
,101.0653,358.804,148.023,286.062,130.955,5.295,1123767.0,173.319,294.09,112.915,27.92,141.478,104.045,83.813,418.318,763.51,42.863,11.123,298.201,143.417,5.775,445.382,2.609,126.627,66.92,423.646,107.357,34.602,18.041,341,2.108,1267718.0,4.08,8.36,9.52,5.653,202.205,2.53,144.729,7.758,2.985,-0.033797161819011816,-0.03650183519402076,0.48254011148828496,-0.3008786090016077,0.363599297809723,0.15801265726044356,0.36250683401876616,-0.33923077261751755
,100.9734,375.113,180.917,559.122,176.789,8.207,1236144.0,177.35,294.09,102.161,29.037,134.741,123.863,70.098,316.908,910.854,39.907,11.123,251.117,151.854,5.454,437.959,2.472,139.727,62.603,415.339,103.523,32.039,15.918,341,3.273,1562010.0,4.212,11.286,12.186,5.936,238.97,2.169,134.391,8.645,2.634,0.21372134627972722,-0.021609873026138548,0.26690033195137786,-0.3872979249936021,0.31305004543679893,0.12691349812006755,0.5776038894313474,-0.2448530594004711
,100.8683,402.295,172.693,910.2,144.05,4.5,1348521.0,201.534,392.12,118.292,32.388,121.267,99.09,50.288,278.879,857.274,53.209,15.05,329.591,149.745,7.38,408.267,2.884,135.36,53.968,382.112,103.523,33.32,15.918,264,2.663,1471459.0,3.948,8.778,8.759,4.805,220.587,2.289,151.621,8.201,2.985,0.1699329758826274,0.0678132215140926,-0.048773726825396026,0.055021126963271286,0.31888983389532,0.014652952314322001,0.43798247317368205,-0.29747425237699004
,100.7913,380.549,172.693,949.208,160.42,4.633,1460897.0,217.656,506.488,129.046,31.271,101.055,94.136,48.764,240.85,750.115,56.165,13.414,329.591,175.054,6.096,437.959,2.472,122.261,60.444,357.192,95.854,30.757,12.734,385,2.219,1562010.0,3.817,7.524,7.235,3.957,229.778,2.289,172.296,7.758,2.985,0.1606399923414982,0.12746550982616156,-0.09410546832496461,0.19183179663306354,0.4213692641033543,0.14442096706978103,0.43838508107138424,-0.2719317003561263
,100.7627,337.058,172.693,637.14,114.585,3.971,1236144.0,205.564,392.12,112.915,29.037,121.267,91.658,97.528,367.613,790.299,47.297,10.469,298.201,166.617,7.701,400.844,2.472,126.627,60.444,390.419,95.854,29.475,14.857,352,2.607,1358270.0,3.422,7.106,8.759,5.088,165.44,2.289,141.283,6.65,2.634,-0.0232223108645022,0.08270148932271706,0.6687249239013855,-0.11773598973461744,0.3433274126835207,0.1274084637219803,0.3828186058040323,-0.5649371447954665
,100.828,331.621,189.14,507.111,101.49,5.03,1236144.0,205.564,392.12,123.669,34.621,134.741,89.181,102.1,418.318,763.51,42.863,10.142,298.201,145.526,5.454,415.69,2.472,139.727,71.237,415.339,130.362,34.602,16.979,407,2.663,1380907.0,3.553,7.524,7.997,4.805,183.823,2.289,134.391,7.758,3.161,-0.0025418990457705113,0.08270148932271706,0.7529193353322102,-0.29772537504852703,0.42603760925721307,0.23867907832390042,0.37792404816791103,-0.449142039704762
,100.9065,342.494,213.811,260.057,91.668,4.633,1236144.0,185.411,408.458,123.669,34.621,161.689,94.136,112.767,557.758,723.325,42.863,10.142,298.201,160.29,5.454,430.536,2.884,135.36,73.396,423.646,118.86,34.602,19.102,495,3.328,1471459.0,4.08,9.196,10.282,4.522,174.632,2.53,141.283,7.315,2.634,0.08739953568357846,0.008262185309423777,0.9444460333155249,-0.27565124224469484,0.475578580557561,0.398076004099414,0.41807397253403095,-0.4699119032950737
,100.9201,309.876,180.917,156.034,75.299,3.839,1123767.0,177.35,375.781,107.538,31.271,175.163,99.09,120.386,621.139,736.72,41.385,9.16,313.896,156.072,6.738,437.959,2.472,144.093,90.666,423.646,115.025,39.728,18.041,451,2.496,1494097.0,3.817,7.524,9.901,5.37,174.632,3.013,144.729,7.536,2.634,-0.13093470961414108,-0.021544281685207393,1.074936540690621,-0.331421766640425,0.6607812936913634,0.3183848655543658,0.4927437326456299,-0.3800203185834997
,100.8882,282.694,172.693,143.031,62.203,4.368,1123767.0,169.288,359.443,118.292,30.154,181.9,101.567,115.815,659.168,656.35,41.385,10.469,345.286,158.181,7.059,430.536,2.334,183.392,84.19,440.26,107.357,38.446,18.041,517,1.83,1403545.0,3.159,7.942,7.997,5.37,174.632,2.892,151.621,8.423,3.161,-0.24271908683474644,-0.051341324128573944,1.012857565678581,-0.32822627856592507,0.5233464313642717,0.41460819053071907,0.43268530763985874,-0.3637902247540095
,100.7932,255.511,205.587,130.028,58.929,2.912,1348521.0,169.288,375.781,112.915,31.271,195.374,99.09,115.815,583.11,549.191,39.907,12.759,313.896,160.29,7.059,385.998,2.06,144.093,73.396,415.339,115.025,37.165,15.918,550,1.664,1177167.0,3.027,6.27,6.474,4.522,183.823,2.892,141.283,7.98,2.81,-0.18594947470576695,-0.05132820602097172,1.0275773157962629,-0.3746004822845424,0.41349245617717734,0.4316206938785198,0.22288541776110082,-0.348564568499816
,100.665,277.257,213.811,143.031,62.203,3.706,1236144.0,181.38,375.781,107.538,37.972,161.689,99.09,132.577,570.434,562.586,42.863,12.759,360.981,160.29,6.738,356.306,2.197,130.994,64.761,407.032,99.689,33.32,15.918,561,1.997,1041340.0,2.764,7.106,6.093,4.24,183.823,2.892,141.283,7.093,2.634,-0.1057557510635511,-0.006656013876582917,1.2452766076368578,-0.27556673400185616,0.3335693765513457,0.44765791470791194,0.11296029091950341,-0.3756306842822539
,100.5145,326.185,230.258,182.04,85.12,3.574,1236144.0,181.38,473.811,112.915,32.388,154.952,91.658,106.671,469.023,642.955,45.819,11.778,376.675,170.835,6.096,363.729,2.197,135.36,69.079,382.112,107.357,33.32,15.918,462,2.052,1109253.0,3.159,9.196,9.901,4.24,183.823,2.651,144.729,6.871,2.458,0.09999002034861625,-0.006577303625129512,0.8444429654393109,-0.16080907142128764,0.4486070461914914,0.30332292724338206,0.15800344642591882,-0.42841425991288257
,100.4945,326.185,279.599,299.065,130.955,5.824,1236144.0,177.35,359.443,107.538,27.92,128.004,104.045,100.576,392.966,790.299,44.341,9.16,345.286,151.854,5.454,400.844,2.197,135.36,71.237,382.112,103.523,34.602,14.857,407,2.663,1471459.0,4.212,12.958,14.09,4.522,202.205,3.013,134.391,7.758,2.985,0.37387448742189666,-0.021557399792809618,0.7224012396432087,-0.23871561332460978,0.4768473939705571,0.20759456786894148,0.41807397253403095,-0.2547939192408607
,100.5689,358.804,378.281,533.117,166.967,9.266,1236144.0,169.288,359.443,118.292,29.037,121.267,118.908,80.765,329.584,884.064,42.863,10.142,298.201,153.963,6.096,400.844,3.021,139.727,69.079,398.726,99.689,28.194,13.796,341,2.663,1584648.0,5.001,15.884,13.329,5.653,266.543,2.892,137.837,6.871,3.161,0.8701593852831915,-0.051341324128573944,0.4141492012582605,-0.28511094410393667,0.4911821205299045,0.09582898766510863,0.572709995043139,-0.037325818239448
,100.712,396.858,345.387,871.191,153.872,5.03,1348521.0,197.503,473.811,118.292,32.388,107.792,99.09,60.955,278.879,830.484,48.775,13.086,345.286,149.745,6.096,393.421,3.021,152.826,62.603,382.112,95.854,29.475,13.796,275,3.217,1584648.0,4.343,12.958,11.044,5.936,211.396,2.41,144.729,7.093,2.81,0.8008176332346434,0.052986850687141505,0.0984740469645825,-0.09341329662685487,0.4454570045724974,-0.0003943373112447169,0.5926184956827901,-0.3452894856422324
,100.8151,424.041,378.281,858.188,144.05,5.03,1460897.0,225.718,620.856,129.046,31.271,101.055,96.613,54.859,240.85,750.115,60.599,15.377,423.76,183.49,6.096,400.844,2.884,130.994,69.079,348.885,95.854,32.039,12.734,242,2.774,1675199.0,4.08,11.704,9.14,5.37,211.396,3.013,155.067,6.871,2.634,0.9531319120241498,0.15734126252098155,-0.001529020526739282,0.35302704411437813,0.594679551528992,-0.06406290371231788,0.6128592561613461,-0.2505270897409803
,100.7446,347.931,345.387,533.117,124.407,4.765,1123767.0,221.687,490.15,118.292,30.154,114.53,91.658,106.671,354.937,803.694,50.253,12.432,345.286,139.199,6.096,393.421,2.884,135.36,75.555,398.726,92.02,26.912,13.796,352,2.718,1380907.0,3.685,12.122,11.425,5.37,174.632,2.53,144.729,7.093,2.634,0.6404581599003244,0.1423443538864416,0.8002218483022777,-0.05969577797424727,0.5623628160665656,0.11186620849450084,0.41767070138841594,-0.47539131667223017
,100.2593,347.931,353.611,351.077,104.764,4.633,1236144.0,213.626,490.15,118.292,35.738,121.267,99.09,111.243,405.642,763.51,48.775,10.796,345.286,153.963,5.134,415.69,3.021,161.559,82.031,407.032,99.689,29.475,14.857,330,3.162,1516734.0,3.948,13.376,10.282,7.349,174.632,2.53,137.837,8.423,2.81,0.6287207782732898,0.11256412390993488,0.8770306067193026,-0.08710682872069364,0.6411678513186798,0.09533402206319587,0.6469764840091229,-0.43739105617771873
,99.21815,255.511,279.599,169.037,58.929,2.647,1011390.0,161.227,392.12,112.915,26.803,94.318,66.886,82.289,316.908,482.216,35.472,9.815,251.117,99.126,4.171,311.768,2.197,213.957,62.603,357.192,72.849,23.068,9.551,385,1.83,950.789,2.369,9.614,7.616,4.805,137.867,2.169,141.283,5.541,2.283,0.08026178545128822,-0.08109531708695615,0.4076193572681886,-0.6146222910479252,0.42239063152800604,0.0977942013873426,-0.5373290286232305,-0.7330346158222951
,98.10604,222.893,320.717,143.031,42.56,2.25,1011390.0,185.411,490.15,123.669,24.57,94.318,64.408,76.194,253.526,348.267,36.951,12.432,219.727,107.563,5.134,289.498,1.785,227.056,47.491,365.498,61.347,21.786,6.367,407,998.0,724.41,1.579,7.942,6.855,4.24,156.249,2.53,165.404,7.315,3.337,0.12813880031062388,0.008327777453274957,0.31499135356004554,-0.5525314494948071,0.1643223904569933,0.08322722867827165,-0.5772258272430019,-0.5222060811029802
,97.75997,255.511,345.387,130.028,49.108,2.515,1123767.0,189.442,506.488,118.292,30.154,121.267,76.795,105.147,405.642,388.452,38.429,11.451,282.506,139.199,5.454,311.768,1.785,209.59,56.126,390.419,80.518,29.475,8.489,484,1.054,792.324,2.106,7.942,4.95,4.522,174.632,3.013,179.188,7.315,2.458,0.29623446524801916,0.023232857728759385,0.7842946131486104,-0.455661754619314,0.21878989050357114,0.22657228493897613,-0.5573426308433937,-0.390648194234468
,97.96384,250.075,328.94,130.028,52.382,2.25,1011390.0,161.227,490.15,129.046,27.92,148.215,81.749,121.91,519.729,442.032,42.863,11.778,298.201,153.963,5.454,326.614,1.785,205.224,56.126,415.339,88.186,33.32,10.612,495,1.497,747.048,2.106,7.106,5.712,4.24,193.014,3.254,165.404,8.645,2.283,0.2330328952337845,-0.08101660683550276,1.068449037253301,-0.28511094410393667,0.16025908912570808,0.2737086649087441,-0.5772108126367504,-0.24788041810333106
,98.23829,271.821,337.164,130.028,62.203,2.118,1123767.0,169.288,555.503,118.292,27.92,141.478,94.136,126.482,494.376,495.611,44.341,14.068,360.981,175.054,7.701,334.037,1.922,222.69,60.444,398.726,84.352,37.165,11.673,484,1.054,928.151,3.027,7.942,5.331,5.088,202.205,3.013,175.742,8.201,3.161,0.3269978862915324,-0.05118390362566714,1.1305328895382711,-0.20400741764774538,0.2693522292285708,0.2732136993068316,-0.5174355425898307,-0.23868663021273584
,98.49018,288.13,378.281,195.042,75.299,3.177,1011390.0,169.288,473.811,123.669,25.687,121.267,89.181,124.958,418.318,495.611,45.819,12.759,376.675,143.417,8.663,326.614,2.197,213.957,62.603,382.112,80.518,28.194,10.612,396,1.387,1018702.0,3.422,10.868,7.616,5.936,211.396,2.651,161.958,7.315,1.932,0.5352307776190011,-0.051249495769518316,1.0852434882065625,-0.20180260794360358,0.363859830150143,0.12937367744421432,0.21725599238837273,-0.3234859901770468
,98.70477,309.876,386.505,286.062,114.585,3.971,1011390.0,157.196,408.458,107.538,25.687,107.792,89.181,106.671,342.26,656.35,44.341,11.451,329.591,147.635,7.38,334.037,2.609,218.323,62.603,357.192,84.352,28.194,9.551,330,1.553,1063978.0,4.475,14.63,8.759,9.045,220.587,2.651,148.175,7.98,2.458,0.6911738341110933,-0.09597416114723616,0.792783543861656,-0.2450447034237486,0.46318921873918323,0.01760809724038149,0.46599731969223124,-0.2551350881375898
,98.78632,347.931,386.505,455.1,160.42,5.559,1123767.0,165.258,359.443,139.799,23.453,101.055,106.522,96.004,304.231,750.115,47.297,12.105,313.896,141.308,5.775,371.152,2.746,200.858,66.92,382.112,80.518,23.068,10.612,319,2.441,1312994.0,4.87,18.81,10.282,8.197,303.308,2.53,144.729,7.315,2.634,0.8641055400324807,-0.06622959193719842,0.6234189605492219,-0.15555516524314317,0.4747187197762148,0.017113131638468716,0.5715015081021197,0.040769788447658606
,98.79976,342.494,370.058,546.12,127.681,3.044,1123767.0,189.442,392.12,155.93,26.803,80.844,84.227,67.05,215.497,562.586,48.775,16.031,360.981,145.526,8.342,341.46,2.334,200.858,58.285,315.658,69.015,20.505,9.551,242,1.83,1199805.0,5.133,15.048,7.997,6.784,229.778,2.169,161.958,7.98,2.81,0.7251505229418982,0.02314102936970377,0.16142539340569745,-0.09970013260457432,0.4770031852322152,-0.11068966939475632,0.39702733301215787,-0.2925741386473918
,98.91467,342.494,411.175,663.145,124.407,3.177,1685651.0,185.411,522.826,204.322,41.322,74.107,79.272,68.574,202.821,549.191,59.121,16.685,423.76,200.363,8.342,363.729,2.334,192.125,56.126,332.271,69.015,19.223,9.551,231,1.22,1222443.0,5.791,14.212,7.235,6.501,220.587,2.169,172.296,7.093,2.634,0.8661561844797474,0.008354013668479399,0.17718764957064997,0.3287692273210126,0.4097299997651815,-0.12672689022414854,0.3921334386239496,-0.35611695116276715
,99.05409,331.621,378.281,494.108,108.038,2.779,1685651.0,173.319,506.488,198.945,45.79,87.581,89.181,118.862,278.879,642.955,48.775,13.086,345.286,160.29,9.305,363.729,2.746,253.255,71.237,348.885,69.015,21.786,8.489,286,1.442,1154529.0,5.133,14.63,7.997,7.066,193.014,2.53,144.729,8.201,3.337,0.6915463390999658,-0.03633129658351173,0.9558049805924533,-0.0776471268614518,0.6092543531062556,-0.06209768999008391,0.38683627309012614,-0.35442703600627884
,99.32957,451.223,345.387,390.085,91.668,2.779,1685651.0,177.35,441.135,193.569,48.023,107.792,94.136,118.862,354.937,629.56,44.341,12.105,329.591,149.745,8.021,385.998,2.334,213.957,77.714,373.805,80.518,25.631,9.551,308,1.719,1199805.0,4.738,14.63,7.616,7.914,183.823,4.097,137.837,7.536,2.634,0.7792908436782546,-0.02149180764895843,0.9779413171159287,-0.24188997433840004,0.5946852669106395,-0.01446634441840295,0.47652063945316775,-0.1540414498830756
,99.73615,353.367,345.387,182.04,81.846,3.574,1685651.0,165.258,424.796,204.322,43.556,134.741,94.136,134.101,532.405,656.35,45.819,13.741,392.37,168.726,6.096,378.575,2.472,196.491,99.301,398.726,95.854,30.757,11.673,528,1.331,1245080.0,5.396,16.72,8.759,10.458,202.205,2.772,137.837,8.201,2.985,0.5618639500255574,-0.0661771187038695,1.2389386162998097,-0.16394117831365868,0.8323127452417164,0.3373625826244004,0.6855146502886085,-0.28599079246620795
,100.0586,380.549,312.493,143.031,78.573,3.309,1685651.0,161.227,457.473,215.076,48.023,161.689,111.477,149.34,608.463,723.325,47.297,13.741,455.15,181.381,8.342,415.69,2.334,205.224,114.412,398.726,103.523,29.475,15.918,561,1.553,1312994.0,5.396,15.466,8.759,9.893,202.205,3.736,134.391,7.98,2.634,0.49132105970155976,-0.08104284385362724,1.499950286855229,-0.09545058766979005,1.0163950652537528,0.44765791470791194,0.6908118158224319,-0.13323834781811164
,100.3027,304.439,287.823,143.031,68.751,4.5,3483679.0,161.227,1176360.0,220.453,74.827,161.689,99.09,144.768,684.521,763.51,47.297,12.105,502.234,189.817,8.021,423.113,2.472,213.957,116.571,423.646,92.02,33.32,14.857,660,1.165,1312994.0,4.738,17.556,8.759,8.762,220.587,4.338,141.283,8.645,2.81,0.22888588793805842,0.8631128593480777,1.430522026207415,-0.08277427202144,0.9997832442088329,0.5764506469449625,0.6112481613226248,0.06654188414568916
,100.4537,239.202,246.705,130.028,65.477,3.839,10900544.0,161.227,1584818.0,220.453,82.645,161.689,104.045,134.101,633.816,642.955,44.341,12.432,549.319,160.29,8.021,415.69,2.746,231.423,101.46,407.032,92.02,32.039,13.796,506,887.0,1154529.0,4.738,13.794,5.331,8.762,220.587,3.133,148.175,6.871,3.512,-0.057073962641279695,1.1910719727639143,1.2684554502076038,-0.2258280284152645,0.868190519088311,0.336387300105992,0.5061465808104383,-0.16726535694084815
,100.3535,282.694,287.823,143.031,75.299,4.633,11012921.0,165.258,1633833.0,247.338,62.542,154.952,106.522,138.673,583.11,656.35,47.297,14.068,596.403,172.944,8.663,400.844,2.609,200.858,112.253,415.339,88.186,32.039,12.734,451,2.108,1312994.0,6.186,15.466,7.235,10.176,238.97,3.133,148.175,7.98,3.512,0.1989348588826384,1.2453190606584985,1.330523835989023,-0.10787487776019633,0.9763539464932083,0.24064429204613436,0.7107203164620831,-0.06693560989062573
,100.1148,304.439,328.94,169.037,98.216,4.898,10451037.0,185.411,1486788.0,241.961,64.776,134.741,106.522,143.244,469.023,736.72,48.775,14.395,643.487,168.726,11.872,393.421,2.334,200.858,114.412,415.339,88.186,29.475,11.673,539,1.497,1448821.0,8.424,23.827,8.759,9.61,238.97,3.856,151.621,7.315,2.283,0.43875630034151114,1.2017061055992881,1.3778418162324255,-0.06463278228005132,0.9773753139178603,0.3533998034537926,0.7609902894435244,0.006920054216344703
,99.95164,337.058,328.94,286.062,153.872,7.148,11237675.0,165.258,1584818.0,236.584,61.425,134.741,113.954,126.482,443.671,977.828,48.775,13.414,706.267,153.963,10.588,445.382,2.884,218.323,127.364,423.646,84.352,28.194,12.734,319,2.163,1743113.0,8.161,33.023,12.948,13.85,303.308,3.856,127.499,6.428,4.742,0.6214153618250765,1.2059639349317965,1.1233379936605912,-0.08662091170877705,1.1818228293715658,0.04819764209342769,1.2544546135172348,0.3126449847188805
,99.76938,358.804,361.834,455.1,235.719,10.855,10900544.0,173.319,1503126.0,225.83,58.075,128.004,148.636,109.719,405.642,1084987.0,48.775,12.432,565.013,151.854,8.663,445.382,3.433,235.789,127.364,431.953,92.02,25.631,12.734,374,2.496,2150594.0,8.555,37.203,14.471,17.525,386.028,3.977,137.837,7.98,3.512,0.9556179142847767,1.1701520210571201,1.2785722347907573,-0.08996428786214312,1.2166768870454598,0.12838374624038879,1.7832446523797412,0.6642454468498622
