date,cci,indicator,trend_score,year,month,quarter,year_month,economic_period
,100.5689,Highheelindex,0.4911821205299045,,,,NaT,Unknown
,100.712,Highheelindex,0.4454570045724974,,,,NaT,Unknown
,100.8151,Highheelindex,0.594679551528992,,,,NaT,Unknown
,100.7446,Highheelindex,0.5623628160665656,,,,NaT,Unknown
,100.2593,Highheelindex,0.6411678513186798,,,,NaT,Unknown
,99.21815,Highheelindex,0.422390631528006,,,,NaT,Unknown
,98.10604,Highheelindex,0.1643223904569933,,,,NaT,Unknown
,97.75997,Highheelindex,0.2187898905035711,,,,NaT,Unknown
,97.96384,Highheelindex,0.160259089125708,,,,NaT,Unknown
,98.23829,Highheelindex,0.2693522292285708,,,,NaT,Unknown
,98.49018,Highheelindex,0.363859830150143,,,,NaT,Unknown
,98.70477,Highheelindex,0.4631892187391832,,,,NaT,Unknown
,98.78632,Highheelindex,0.4747187197762148,,,,NaT,Unknown
,98.79976,Highheelindex,0.4770031852322152,,,,NaT,Unknown
,98.91467,Highheelindex,0.4097299997651815,,,,NaT,Unknown
,99.05409,Highheelindex,0.6092543531062556,,,,NaT,Unknown
,99.32957,Highheelindex,0.5946852669106395,,,,NaT,Unknown
,99.73615,Highheelindex,0.8323127452417164,,,,NaT,Unknown
,100.0586,Highheelindex,1.0163950652537528,,,,NaT,Unknown
,100.3027,Highheelindex,0.9997832442088328,,,,NaT,Unknown
,100.4537,Highheelindex,0.868190519088311,,,,NaT,Unknown
,100.3535,Highheelindex,0.9763539464932084,,,,NaT,Unknown
,100.1148,Highheelindex,0.9773753139178604,,,,NaT,Unknown
,99.95164,Highheelindex,1.1818228293715658,,,,NaT,Unknown
,99.76938,Highheelindex,1.2166768870454598,,,,NaT,Unknown
,99.54403,Highheelindex,1.168151567788116,,,,NaT,Unknown
,99.30601,Highheelindex,1.7226359474341588,,,,NaT,Unknown
,98.97307,Highheelindex,1.6776693178129345,,,,NaT,Unknown
,98.51152,Highheelindex,1.6979412029391363,,,,NaT,Unknown
,97.96985,Highheelindex,2.254306810791177,,,,NaT,Unknown
,97.5761,Highheelindex,2.320558628833559,,,,NaT,Unknown
,97.20341,Highheelindex,2.000052076315056,,,,NaT,Unknown
,96.8323,Highheelindex,1.2979735211630494,,,,NaT,Unknown
,96.63258,Highheelindex,1.360325893265501,,,,NaT,Unknown
,96.6407,Highheelindex,1.384757756672054,,,,NaT,Unknown
,96.66358,Highheelindex,1.7634379012789343,,,,NaT,Unknown
,96.7627,Highheelindex,1.644594096014325,,,,NaT,Unknown
,96.9458,Highheelindex,1.361994272680376,,,,NaT,Unknown
,97.21941,Highheelindex,1.560763506318866,,,,NaT,Unknown
,97.52456,Highheelindex,1.3533542809219186,,,,NaT,Unknown
,97.77238,Highheelindex,1.521741406234925,,,,NaT,Unknown
,97.93935,Highheelindex,1.7614139681633538,,,,NaT,Unknown
,98.14481,Highheelindex,2.2943445629181225,,,,NaT,Unknown
,98.32935,Highheelindex,1.969930500329992,,,,NaT,Unknown
,98.50545,Highheelindex,1.4673762985190604,,,,NaT,Unknown
,98.58678,Highheelindex,1.3944191158551635,,,,NaT,Unknown
,98.48763,Highheelindex,1.3536148132623382,,,,NaT,Unknown
,98.32858,Highheelindex,1.5754504199453196,,,,NaT,Unknown
,98.22819,Highheelindex,1.427230438679754,,,,NaT,Unknown
,98.33882,Highheelindex,1.3484277521756884,,,,NaT,Unknown
,98.66457,Highheelindex,1.3542732560158572,,,,NaT,Unknown
,99.00814,Highheelindex,1.3027060028518798,,,,NaT,Unknown
,99.19379,Highheelindex,2.4734115336226687,,,,NaT,Unknown
,99.2499,Highheelindex,1.5646686676404449,,,,NaT,Unknown
,99.17113,Highheelindex,1.8168863826489088,,,,NaT,Unknown
,99.02784,Highheelindex,1.748850013349595,,,,NaT,Unknown
,98.94792,Highheelindex,1.464330997978828,,,,NaT,Unknown
,98.92973,Highheelindex,1.3961956029823994,,,,NaT,Unknown
,98.96976,Highheelindex,1.4098611491842017,,,,NaT,Unknown
,99.04605,Highheelindex,1.535406952436727,,,,NaT,Unknown
,99.12044,Highheelindex,1.3871893199192098,,,,NaT,Unknown
,99.1316,Highheelindex,1.4115352439807238,,,,NaT,Unknown
,99.0723,Highheelindex,1.3616420856132698,,,,NaT,Unknown
,100.8491,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.8355,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.7913,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.7505,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.7282,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.7717,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.8285,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.8303,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.8061,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.81,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.8644,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.9582,Peplums,-0.6034181220595345,,,,NaT,Unknown
,101.0323,Peplums,-0.6034181220595345,,,,NaT,Unknown
,101.011,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.8773,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.7314,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.6746,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.7139,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.6771,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.4738,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.2284,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.2087,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.4345,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.7531,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.9735,Peplums,-0.6034181220595345,,,,NaT,Unknown
,101.0192,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.9796,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.8748,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.7045,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.6121,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.5865,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.6138,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.7571,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.9613,Peplums,-0.6034181220595345,,,,NaT,Unknown
,101.0749,Peplums,-0.6034181220595345,,,,NaT,Unknown
,101.1291,Peplums,-0.6034181220595345,,,,NaT,Unknown
,101.1371,Peplums,-0.6034181220595345,,,,NaT,Unknown
,101.0739,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.9943,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.9702,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.9881,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.9631,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.9196,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.7676,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.5712,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.3328,Peplums,-0.6034181220595345,,,,NaT,Unknown
,100.0589,Peplums,-0.6034181220595345,,,,NaT,Unknown
,99.8483,Peplums,-0.6034181220595345,,,,NaT,Unknown
,99.63045,Peplums,-0.6034181220595345,,,,NaT,Unknown
,99.32162,Peplums,-0.6034181220595345,,,,NaT,Unknown
,98.95058,Peplums,-0.6034181220595345,,,,NaT,Unknown
,98.49242,Peplums,-0.6034181220595345,,,,NaT,Unknown
,98.04234,Peplums,-0.6034181220595345,,,,NaT,Unknown
,97.69081,Peplums,-0.6034181220595345,,,,NaT,Unknown
,97.58231,Peplums,-0.6034181220595345,,,,NaT,Unknown
,97.66558,Peplums,-0.6034181220595345,,,,NaT,Unknown
,97.67867,Peplums,-0.6034181220595345,,,,NaT,Unknown
,97.41298,Peplums,-0.6034181220595345,,,,NaT,Unknown
,97.16837,Peplums,-0.6034181220595345,,,,NaT,Unknown
,97.03234,Peplums,-0.6034181220595345,,,,NaT,Unknown
,96.9688,Peplums,-0.6034181220595345,,,,NaT,Unknown
,96.97824,Peplums,-0.0902270555189833,,,,NaT,Unknown
,97.20629,Peplums,-0.5723336116045755,,,,NaT,Unknown
,97.66534,Peplums,-0.6034181220595345,,,,NaT,Unknown
,98.12306,Peplums,-0.1543759388365522,,,,NaT,Unknown
,98.46567,Peplums,-0.6034181220595345,,,,NaT,Unknown
,98.68877,Peplums,-0.6034181220595345,,,,NaT,Unknown
,98.89773,Peplums,-0.5567913563770961,,,,NaT,Unknown
,99.11938,Peplums,-0.5567913563770961,,,,NaT,Unknown
,99.21873,Peplums,-0.5723336116045755,,,,NaT,Unknown
,99.24712,Peplums,-0.6034181220595345,,,,NaT,Unknown
,99.30729,Peplums,-0.5723336116045755,,,,NaT,Unknown
,99.37518,Peplums,-0.5567913563770961,,,,NaT,Unknown
,99.39132,Peplums,-0.5412491011496166,,,,NaT,Unknown
,99.38895,Peplums,-0.5723336116045755,,,,NaT,Unknown
,99.36604,Peplums,-0.5567913563770961,,,,NaT,Unknown
,99.31453,Peplums,-0.5567913563770961,,,,NaT,Unknown
,99.26768,Peplums,-0.5567913563770961,,,,NaT,Unknown
,99.21994,Peplums,-0.5567913563770961,,,,NaT,Unknown
,99.23846,Peplums,-0.5567913563770961,,,,NaT,Unknown
,99.2652,Peplums,-0.5567913563770961,,,,NaT,Unknown
,99.30903,Peplums,-0.5567913563770961,,,,NaT,Unknown
,99.38902,Peplums,-0.5567913563770961,,,,NaT,Unknown
,99.42262,Peplums,-0.5412491011496166,,,,NaT,Unknown
,99.38183,Peplums,-0.2365419053911644,,,,NaT,Unknown
,99.27272,Peplums,-0.52569219723672,,,,NaT,Unknown
,99.04582,Peplums,-0.2049477806488756,,,,NaT,Unknown
,98.91441,Peplums,-0.1889105598194833,,,,NaT,Unknown
,98.90597,Peplums,-0.1728733389900912,,,,NaT,Unknown
,98.82299,Peplums,-0.3006907887087333,,,,NaT,Unknown
,98.58913,Peplums,-0.1728733389900912,,,,NaT,Unknown
,98.31213,Peplums,-0.4946076867817611,,,,NaT,Unknown
,98.20346,Peplums,-0.2856288503977495,,,,NaT,Unknown
,98.21943,Peplums,-0.2219749326820934,,,,NaT,Unknown
,98.35287,Peplums,-0.2545443399427906,,,,NaT,Unknown
,98.53907,Peplums,-0.4479662724139058,,,,NaT,Unknown
,98.7452,Peplums,-0.1272218558260613,,,,NaT,Unknown
,98.89159,Peplums,0.1234780362775124,,,,NaT,Unknown
,98.95768,Peplums,0.0904136634149024,,,,NaT,Unknown
,98.95599,Peplums,0.3581407075516938,,,,NaT,Unknown
,98.92139,Peplums,0.3911904317288867,,,,NaT,Unknown
,98.82849,Peplums,0.2623976994918362,,,,NaT,Unknown
,98.77732,Peplums,0.3070739001374576,,,,NaT,Unknown
,98.77785,Peplums,0.6510419722913252,,,,NaT,Unknown
,98.82154,Peplums,1.1485113290540043,,,,NaT,Unknown
,98.88181,Peplums,1.039191279488901,,,,NaT,Unknown
,98.89039,Peplums,0.9424876375960526,,,,NaT,Unknown
,98.8409,Peplums,0.9740671136529244,,,,NaT,Unknown
,98.90736,Peplums,0.8963411888301096,,,,NaT,Unknown
,99.02441,Peplums,1.0683252249070434,,,,NaT,Unknown
,99.13401,Peplums,1.4001865036759868,,,,NaT,Unknown
,99.24032,Peplums,1.2408042265858898,,,,NaT,Unknown
,99.38569,Peplums,1.368607027619115,,,,NaT,Unknown
,99.51501,Peplums,0.961960320268,,,,NaT,Unknown
,99.6199,Peplums,0.7554416632081349,,,,NaT,Unknown
,99.63353,Peplums,0.946898381957016,,,,NaT,Unknown
,99.58079,Peplums,0.9303808442111282,,,,NaT,Unknown
,99.50854,Peplums,0.7433348698232105,,,,NaT,Unknown
,99.53588,Peplums,0.6174972825122195,,,,NaT,Unknown
,99.62159,Peplums,0.5062120192248825,,,,NaT,Unknown
,99.67623,Peplums,0.6194624962344535,,,,NaT,Unknown
,99.72331,Peplums,0.6189675306325408,,,,NaT,Unknown
,99.81053,Peplums,0.5999898135625061,,,,NaT,Unknown
,99.91844,Peplums,0.8240159395720845,,,,NaT,Unknown
,99.9707,Peplums,0.7146958900069813,,,,NaT,Unknown
,99.98325,Peplums,0.3512551351811664,,,,NaT,Unknown
,99.96016,Peplums,0.4644909635053205,,,,NaT,Unknown
,99.94144,Peplums,0.0184039252083976,,,,NaT,Unknown
,99.95289,Peplums,0.3517501007830791,,,,NaT,Unknown
,100.0072,Peplums,0.2268877959904965,,,,NaT,Unknown
,100.1152,Peplums,0.1496568367695949,,,,NaT,Unknown
,100.3015,Peplums,-0.0904211587547926,,,,NaT,Unknown
,100.5061,Peplums,0.085507953452026,,,,NaT,Unknown
,100.6415,Peplums,0.1977684992577716,,,,NaT,Unknown
,100.7004,Peplums,0.3075688657393704,,,,NaT,Unknown
,100.6971,Peplums,0.2910366793080654,,,,NaT,Unknown
,100.6304,Peplums,0.246360478662444,,,,NaT,Unknown
,100.5792,Peplums,0.0719162632613634,,,,NaT,Unknown
,100.4717,Peplums,0.1025204567998267,,,,NaT,Unknown
,100.3844,Peplums,0.1195476088330444,,,,NaT,Unknown
,100.3574,Peplums,0.1035103880036522,,,,NaT,Unknown
,100.4646,Peplums,0.0889434152945811,,,,NaT,Unknown
,100.6011,Peplums,-0.038379068822148,,,,NaT,Unknown
,100.6466,Peplums,-0.069463579277107,,,,NaT,Unknown
,100.578,Peplums,-0.0072799096817721,,,,NaT,Unknown
,100.4687,Peplums,-0.0077748752836849,,,,NaT,Unknown
,100.4043,Peplums,0.1030154224017395,,,,NaT,Unknown
,100.4072,Peplums,0.0072870630272989,,,,NaT,Unknown
,100.4591,Peplums,0.1992387473780928,,,,NaT,Unknown
,100.4482,Peplums,0.0578442561542052,,,,NaT,Unknown
,100.369,Peplums,0.0738814769835974,,,,NaT,Unknown
,100.353,Peplums,0.010722524869854,,,,NaT,Unknown
,100.3886,Peplums,-0.0373891376183225,,,,NaT,Unknown
,100.4265,Peplums,-0.0368941720164098,,,,NaT,Unknown
,100.4984,Peplums,-0.0684882967586985,,,,NaT,Unknown
,100.5551,Peplums,-0.0995728072136575,,,,NaT,Unknown
,100.5492,Peplums,-0.0524510759293063,,,,NaT,Unknown
,100.5726,Peplums,-0.0048197303576253,,,,NaT,Unknown
,100.6716,Peplums,0.0904136634149024,,,,NaT,Unknown
,100.7779,Peplums,0.2979222516785928,,,,NaT,Unknown
,100.8479,Peplums,0.1059559186423819,,,,NaT,Unknown
,100.8715,Peplums,0.4762968945241413,,,,NaT,Unknown
,100.9022,Peplums,0.4758019289222284,,,,NaT,Unknown
,100.9646,Peplums,0.4131232937249809,,,,NaT,Unknown
,101.0394,Peplums,0.1239583531940081,,,,NaT,Unknown
,101.1279,Peplums,0.2357385820832579,,,,NaT,Unknown
,101.1537,Peplums,0.1409855052272258,,,,NaT,Unknown
,101.1465,Peplums,-0.0504712135216553,,,,NaT,Unknown
,101.1462,Peplums,0.0933688083409619,,,,NaT,Unknown
,101.1635,Peplums,0.1575176916585308,,,,NaT,Unknown
,101.1716,Peplums,0.3961107903771801,,,,NaT,Unknown
,101.1573,Peplums,0.5248888739288137,,,,NaT,Unknown
,101.1505,Peplums,0.4928144322700291,,,,NaT,Unknown
,101.1641,Peplums,0.5414210603601186,,,,NaT,Unknown
,101.1837,Peplums,0.5414210603601186,,,,NaT,Unknown
,101.1361,Peplums,0.2697782374642764,,,,NaT,Unknown
,101.0653,Peplums,0.1580126572604435,,,,NaT,Unknown
,100.9734,Peplums,0.1269134981200675,,,,NaT,Unknown
,100.8683,Peplums,0.014652952314322,,,,NaT,Unknown
,100.7913,Peplums,0.144420967069781,,,,NaT,Unknown
,100.7627,Peplums,0.1274084637219803,,,,NaT,Unknown
,100.828,Peplums,0.2386790783239004,,,,NaT,Unknown
,100.9065,Peplums,0.398076004099414,,,,NaT,Unknown
,100.9201,Peplums,0.3183848655543658,,,,NaT,Unknown
,100.8882,Peplums,0.414608190530719,,,,NaT,Unknown
,100.7932,Peplums,0.4316206938785198,,,,NaT,Unknown
,100.665,Peplums,0.4476579147079119,,,,NaT,Unknown
,100.5145,Peplums,0.303322927243382,,,,NaT,Unknown
,100.4945,Peplums,0.2075945678689414,,,,NaT,Unknown
,100.5689,Peplums,0.0958289876651086,,,,NaT,Unknown
,100.712,Peplums,-0.0003943373112447,,,,NaT,Unknown
,100.8151,Peplums,-0.0640629037123178,,,,NaT,Unknown
,100.7446,Peplums,0.1118662084945008,,,,NaT,Unknown
,100.2593,Peplums,0.0953340220631958,,,,NaT,Unknown
,99.21815,Peplums,0.0977942013873426,,,,NaT,Unknown
,98.10604,Peplums,0.0832272286782716,,,,NaT,Unknown
,97.75997,Peplums,0.2265722849389761,,,,NaT,Unknown
,97.96384,Peplums,0.2737086649087441,,,,NaT,Unknown
,98.23829,Peplums,0.2732136993068316,,,,NaT,Unknown
,98.49018,Peplums,0.1293736774442143,,,,NaT,Unknown
,98.70477,Peplums,0.0176080972403814,,,,NaT,Unknown
,98.78632,Peplums,0.0171131316384687,,,,NaT,Unknown
,98.79976,Peplums,-0.1106896693947563,,,,NaT,Unknown
,98.91467,Peplums,-0.1267268902241485,,,,NaT,Unknown
,99.05409,Peplums,-0.0620976899900839,,,,NaT,Unknown
,99.32957,Peplums,-0.0144663444184029,,,,NaT,Unknown
,99.73615,Peplums,0.3373625826244004,,,,NaT,Unknown
,100.0586,Peplums,0.4476579147079119,,,,NaT,Unknown
,100.3027,Peplums,0.5764506469449625,,,,NaT,Unknown
,100.4537,Peplums,0.336387300105992,,,,NaT,Unknown
,100.3535,Peplums,0.2406442920461343,,,,NaT,Unknown
,100.1148,Peplums,0.3533998034537926,,,,NaT,Unknown
,99.95164,Peplums,0.0481976420934276,,,,NaT,Unknown
,99.76938,Peplums,0.1283837462403887,,,,NaT,Unknown
,99.54403,Peplums,0.0171131316384687,,,,NaT,Unknown
,99.30601,Peplums,-0.0791101933378846,,,,NaT,Unknown
,98.97307,Peplums,0.0968042701835171,,,,NaT,Unknown
,98.51152,Peplums,0.2566815128755266,,,,NaT,Unknown
,97.96985,Peplums,0.5599184605136576,,,,NaT,Unknown
,97.5761,Peplums,0.5443762052861781,,,,NaT,Unknown
,97.20341,Peplums,0.6731689375232287,,,,NaT,Unknown
,96.8323,Peplums,0.6099953367240682,,,,NaT,Unknown
,96.63258,Peplums,0.4015114659419692,,,,NaT,Unknown
,96.6407,Peplums,0.4807222875705219,,,,NaT,Unknown
,96.66358,Peplums,0.305288140965616,,,,NaT,Unknown
,96.7627,Peplums,0.2251020368186548,,,,NaT,Unknown
,96.9458,Peplums,0.0496825388991659,,,,NaT,Unknown
,97.21941,Peplums,-0.0305035652477951,,,,NaT,Unknown
,97.52456,Peplums,0.0812620149560376,,,,NaT,Unknown
,97.77238,Peplums,0.2411392576480471,,,,NaT,Unknown
,97.93935,Peplums,0.2727187337049188,,,,NaT,Unknown
,98.14481,Peplums,0.6571317166938363,,,,NaT,Unknown
,98.32935,Peplums,0.5298092325771071,,,,NaT,Unknown
,98.50545,Peplums,0.5609083917174831,,,,NaT,Unknown
,98.58678,Peplums,0.5613887086339788,,,,NaT,Unknown
,98.48763,Peplums,0.5298092325771071,,,,NaT,Unknown
,98.32858,Peplums,0.305288140965616,,,,NaT,Unknown
,98.22819,Peplums,0.2897458857381365,,,,NaT,Unknown
,98.33882,Peplums,0.113336456614822,,,,NaT,Unknown
,98.66457,Peplums,-0.0781349108194761,,,,NaT,Unknown
,99.00814,Peplums,0.3859692107144897,,,,NaT,Unknown
,99.19379,Peplums,0.4010165003400565,,,,NaT,Unknown
,99.2499,Peplums,0.5759556813430498,,,,NaT,Unknown
,99.17113,Peplums,0.7212806000114054,,,,NaT,Unknown
,99.02784,Peplums,0.8014667041583664,,,,NaT,Unknown
,98.94792,Peplums,0.9307397533119126,,,,NaT,Unknown
,98.92973,Peplums,0.7703675450179903,,,,NaT,Unknown
,98.96976,Peplums,0.8821331252218233,,,,NaT,Unknown
,99.04605,Peplums,0.7533550416701897,,,,NaT,Unknown
,99.12044,Peplums,1.024997864566032,,,,NaT,Unknown
,99.1316,Peplums,0.4180436523732742,,,,NaT,Unknown
,99.0723,Peplums,0.3699319898850975,,,,NaT,Unknown
,100.8491,Blazers,-0.8755766689117914,,,,NaT,Unknown
,100.8355,Blazers,-0.8756066981242943,,,,NaT,Unknown
,100.7913,Blazers,-0.8755916835180428,,,,NaT,Unknown
,100.7505,Blazers,-0.8756217120672978,,,,NaT,Unknown
,100.7282,Blazers,-0.8756217120672978,,,,NaT,Unknown
,100.7717,Blazers,-0.8756517412798007,,,,NaT,Unknown
,100.8285,Blazers,-0.8756066981242943,,,,NaT,Unknown
,100.8303,Blazers,-0.8755466396992885,,,,NaT,Unknown
,100.8061,Blazers,-0.8755466396992885,,,,NaT,Unknown
,100.81,Blazers,-0.8754865819375307,,,,NaT,Unknown
,100.8644,Blazers,-0.8754715673312792,,,,NaT,Unknown
,100.9582,Blazers,-0.8754115095695214,,,,NaT,Unknown
,101.0323,Blazers,-0.8755466396992885,,,,NaT,Unknown
,101.011,Blazers,-0.8755316250930371,,,,NaT,Unknown
,100.8773,Blazers,-0.8755316250930371,,,,NaT,Unknown
,100.7314,Blazers,-0.8755916835180428,,,,NaT,Unknown
,100.6746,Blazers,-0.8755766689117914,,,,NaT,Unknown
,100.7139,Blazers,-0.8756217120672978,,,,NaT,Unknown
,100.6771,Blazers,-0.8755916835180428,,,,NaT,Unknown
,100.4738,Blazers,-0.8755316250930371,,,,NaT,Unknown
,100.2284,Blazers,-0.8755466396992885,,,,NaT,Unknown
,100.2087,Blazers,-0.8755166111500335,,,,NaT,Unknown
,100.4345,Blazers,-0.8754865819375307,,,,NaT,Unknown
,100.7531,Blazers,-0.8754565527250278,,,,NaT,Unknown
,100.9735,Blazers,-0.8755766689117914,,,,NaT,Unknown
,101.0192,Blazers,-0.8755616543055399,,,,NaT,Unknown
,100.9796,Blazers,-0.8755916835180428,,,,NaT,Unknown
,100.8748,Blazers,-0.8756217120672978,,,,NaT,Unknown
,100.7045,Blazers,-0.8756367266735491,,,,NaT,Unknown
,100.6121,Blazers,-0.8756517412798007,,,,NaT,Unknown
,100.5865,Blazers,-0.8756517412798007,,,,NaT,Unknown
,100.6138,Blazers,-0.8756217120672978,,,,NaT,Unknown
,100.7571,Blazers,-0.8755916835180428,,,,NaT,Unknown
,100.9613,Blazers,-0.8755466396992885,,,,NaT,Unknown
,101.0749,Blazers,-0.8755466396992885,,,,NaT,Unknown
,101.1291,Blazers,-0.875501596543782,,,,NaT,Unknown
,101.1371,Blazers,-0.8756066981242943,,,,NaT,Unknown
,101.0739,Blazers,-0.8756367266735491,,,,NaT,Unknown
,100.9943,Blazers,-0.8756217120672978,,,,NaT,Unknown
,100.9702,Blazers,-0.8756367266735491,,,,NaT,Unknown
,100.9881,Blazers,-0.8756367266735491,,,,NaT,Unknown
,100.9631,Blazers,-0.8756367266735491,,,,NaT,Unknown
,100.9196,Blazers,-0.8756367266735491,,,,NaT,Unknown
,100.7676,Blazers,-0.8756367266735491,,,,NaT,Unknown
,100.5712,Blazers,-0.8756066981242943,,,,NaT,Unknown
,100.3328,Blazers,-0.8756066981242943,,,,NaT,Unknown
,100.0589,Blazers,-0.8755616543055399,,,,NaT,Unknown
,99.8483,Blazers,-0.8755466396992885,,,,NaT,Unknown
,99.63045,Blazers,-0.8756066981242943,,,,NaT,Unknown
,99.32162,Blazers,-0.8755916835180428,,,,NaT,Unknown
,98.95058,Blazers,-0.8756217120672978,,,,NaT,Unknown
,98.49242,Blazers,-0.8756066981242943,,,,NaT,Unknown
,98.04234,Blazers,-0.8756217120672978,,,,NaT,Unknown
,97.69081,Blazers,-0.8755916835180428,,,,NaT,Unknown
,97.58231,Blazers,-0.8756217120672978,,,,NaT,Unknown
,97.66558,Blazers,-0.8756217120672978,,,,NaT,Unknown
,97.67867,Blazers,-0.8756066981242943,,,,NaT,Unknown
,97.41298,Blazers,-0.8755466396992885,,,,NaT,Unknown
,97.16837,Blazers,-0.8755316250930371,,,,NaT,Unknown
,97.03234,Blazers,-0.8754865819375307,,,,NaT,Unknown
,96.9688,Blazers,-0.8755616543055399,,,,NaT,Unknown
,96.97824,Blazers,-0.8755766689117914,,,,NaT,Unknown
,97.20629,Blazers,-0.8755466396992885,,,,NaT,Unknown
,97.66534,Blazers,-0.8755466396992885,,,,NaT,Unknown
,98.12306,Blazers,-0.8755916835180428,,,,NaT,Unknown
,98.46567,Blazers,-0.8755916835180428,,,,NaT,Unknown
,98.68877,Blazers,-0.8755916835180428,,,,NaT,Unknown
,98.89773,Blazers,-0.8755316250930371,,,,NaT,Unknown
,99.11938,Blazers,-0.6767280109317151,,,,NaT,Unknown
,99.21873,Blazers,-0.8754565527250278,,,,NaT,Unknown
,99.24712,Blazers,-0.8754715673312792,,,,NaT,Unknown
,99.30729,Blazers,-0.875366465750767,,,,NaT,Unknown
,99.37518,Blazers,-0.875501596543782,,,,NaT,Unknown
,99.39132,Blazers,-0.8755166111500335,,,,NaT,Unknown
,99.38895,Blazers,-0.6766679531699573,,,,NaT,Unknown
,99.36604,Blazers,-0.6767129969887116,,,,NaT,Unknown
,99.31453,Blazers,-0.8755616543055399,,,,NaT,Unknown
,99.26768,Blazers,-0.8756367266735491,,,,NaT,Unknown
,99.21994,Blazers,-0.7165797657327323,,,,NaT,Unknown
,99.23846,Blazers,-0.7164896787584715,,,,NaT,Unknown
,99.2652,Blazers,-0.8755316250930371,,,,NaT,Unknown
,99.30903,Blazers,-0.7163995917842108,,,,NaT,Unknown
,99.38902,Blazers,-0.6964760765383081,,,,NaT,Unknown
,99.42262,Blazers,-0.6567144093747997,,,,NaT,Unknown
,99.38183,Blazers,-0.6567294233178033,,,,NaT,Unknown
,99.27272,Blazers,-0.7363080924238619,,,,NaT,Unknown
,99.04582,Blazers,-0.6567744671365576,,,,NaT,Unknown
,98.91441,Blazers,-0.6169977847035498,,,,NaT,Unknown
,98.90597,Blazers,-0.6368659664969066,,,,NaT,Unknown
,98.82299,Blazers,-0.6767430255379666,,,,NaT,Unknown
,98.58913,Blazers,-0.8755466396992885,,,,NaT,Unknown
,98.31213,Blazers,-0.6368659664969066,,,,NaT,Unknown
,98.20346,Blazers,-0.6964460479890533,,,,NaT,Unknown
,98.21943,Blazers,-0.5770606679007318,,,,NaT,Unknown
,98.35287,Blazers,-0.4776438462138194,,,,NaT,Unknown
,98.53907,Blazers,0.2627024190404031,,,,NaT,Unknown
,98.7452,Blazers,0.1527069441400082,,,,NaT,Unknown
,98.89159,Blazers,0.2176586002860748,,,,NaT,Unknown
,98.95768,Blazers,-0.5969541539341314,,,,NaT,Unknown
,98.95599,Blazers,0.1726154447796594,,,,NaT,Unknown
,98.92139,Blazers,-0.6169527415480435,,,,NaT,Unknown
,98.82849,Blazers,-0.5573126022941387,,,,NaT,Unknown
,98.77732,Blazers,-0.6368359372844036,,,,NaT,Unknown
,98.77785,Blazers,-0.6367158217608879,,,,NaT,Unknown
,98.82154,Blazers,0.1628276560032426,,,,NaT,Unknown
,98.88181,Blazers,0.2026446572825449,,,,NaT,Unknown
,98.89039,Blazers,0.0881578958916438,,,,NaT,Unknown
,98.8409,Blazers,0.2379000240125436,,,,NaT,Unknown
,98.90736,Blazers,0.06831974331079,,,,NaT,Unknown
,99.02441,Blazers,0.0881578958916438,,,,NaT,Unknown
,99.13401,Blazers,0.1827361566428937,,,,NaT,Unknown
,99.24032,Blazers,0.0183820301682534,,,,NaT,Unknown
