date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,cpi,cci_fred,consumer_sentiment,unemployment_rate,retail_sales_clothing,personal_saving_rate,retail_total_spending,retail_avg_transaction,retail_transaction_count,retail_unique_customers,census_sales_naics_446,census_sales_naics_44812,census_cci,cpi_index,inflation_rate_yoy,year,month,quarter,is_great_recession,is_covid_crisis,is_inflation_surge
2016-12-01,100.5551,434.913,156.246,806.177,124.407,6.354,2135158.0,298.27,424.796,145.176,35.738,134.741,96.613,38.097,240.85,736.72,56.165,15.377,313.896,141.308,6.738,527.036,2.884,91.696,51.809,390.419,118.86,38.446,20.163,143,2.663,1267718.0,3.29,1.254,6.093,3.109,202.205,2.41,175.742,7.98,4.039,249.92,105.6577,98.2,4.7,33817,5.0,,,,,25687.0,3156.0,105.6577,1.2842754367934224,2.197123661300271,2016,12,4,0,0,0
2017-01-01,100.5492,385.986,148.023,520.114,101.49,5.427,1685651.0,257.963,294.09,129.046,36.855,161.689,89.181,73.146,354.937,790.299,45.819,10.469,251.117,109.672,6.096,512.19,1.922,104.795,58.285,415.339,122.694,34.602,22.285,154,2.607,1222443.0,3.29,2.508,4.95,3.109,174.632,2.53,168.85,8.645,4.215,250.467,105.9805,98.5,4.7,15473,5.3,,,,,25711.0,3224.0,105.9805,1.2870863309352518,2.2502092221020176,2017,1,1,0,0,0
2017-02-01,100.5726,369.676,131.576,325.071,94.942,5.295,1685651.0,266.025,277.751,129.046,33.504,208.848,104.045,74.67,456.347,763.51,41.385,10.142,266.812,118.108,7.38,497.344,3.158,113.528,64.761,423.646,130.362,39.728,23.347,176,2.774,1245080.0,3.553,2.508,5.331,2.826,165.44,2.53,179.188,7.758,3.864,250.998,103.6134,96.3,4.6,17538,5.6,,,,,26015.0,3185.0,103.6134,1.289815005138746,2.2353468290497336,2017,2,1,0,0,0
2017-03-01,100.6716,364.24,131.576,208.045,78.573,4.765,1460897.0,241.841,277.751,118.292,26.803,242.534,99.09,88.385,633.816,763.51,41.385,9.488,266.812,118.108,6.738,534.459,2.746,113.528,75.555,465.18,130.362,42.291,25.469,220,2.219,1267718.0,3.027,1.672,5.331,3.674,165.44,2.53,165.404,9.975,3.688,250.944,104.2589,96.9,4.4,20800,5.6,,,,,26174.0,3135.0,104.2589,1.2895375128468654,2.045845481938735,2017,3,1,0,0,0
2017-04-01,100.7779,342.494,123.352,169.037,65.477,3.971,1460897.0,245.871,310.428,129.046,32.388,316.641,116.431,100.576,747.903,763.51,44.341,8.833,282.506,124.436,7.059,519.613,2.609,113.528,77.714,465.18,145.699,47.417,27.592,341,2.441,1312994.0,2.895,1.672,6.093,4.24,183.823,2.53,158.512,8.645,3.864,251.227,104.3665,97.0,4.4,20625,5.7,,,,,26376.0,3226.0,104.3665,1.2909917780061666,1.8965650108902388,2017,4,2,0,0,0
2017-05-01,100.8479,304.439,115.129,143.031,68.751,4.5,1348521.0,237.81,277.751,123.669,30.154,296.43,108.999,96.004,735.226,683.14,44.341,10.796,298.201,128.654,9.947,489.921,2.472,109.161,75.555,465.18,145.699,43.573,26.53,220,1.775,1154529.0,2.632,1.672,6.093,3.674,165.44,2.651,151.621,8.201,3.512,251.43,104.4741,97.1,4.4,21384,6.3,,,,,26452.0,3128.0,104.4741,1.2920349434737926,1.7370931912259246,2017,5,2,0,0,0
2017-06-01,100.8715,271.821,106.905,156.034,58.929,3.177,1348521.0,229.749,277.751,112.915,27.92,276.219,108.999,86.861,709.874,575.981,42.863,10.142,298.201,122.326,7.38,445.382,2.197,109.161,66.92,473.487,134.196,43.573,23.347,506,1.664,973.426,2.369,2.09,5.331,2.826,183.823,1.807,161.958,9.975,2.81,251.746,102.2147,95.0,4.3,20092,6.0,,,,,26668.0,3208.0,102.2147,1.2936587872559095,1.6991193342490218,2017,6,2,0,0,0
2017-07-01,100.9022,320.749,115.129,182.04,68.751,3.441,2022781.0,253.933,310.428,150.553,29.037,242.534,108.999,86.861,659.168,589.376,47.297,13.414,313.896,128.654,6.417,460.229,2.197,113.528,60.444,440.26,138.03,39.728,24.408,495,1.83,973.426,2.5,1.672,4.57,3.674,211.396,2.41,175.742,9.975,4.215,251.985,100.4931,93.4,4.3,20273,6.0,,,,,26714.0,3192.0,100.4931,1.2948869475847895,1.6769627444729984,2017,7,3,0,0,0
2017-08-01,100.9646,369.676,123.352,221.048,88.394,3.971,1348521.0,221.687,294.09,123.669,29.037,202.111,101.567,80.765,507.052,642.955,44.341,11.778,313.896,128.654,9.305,460.229,1.922,113.528,62.603,456.873,122.694,43.573,21.224,484,2.108,1018702.0,2.5,2.926,5.712,2.544,183.823,2.048,148.175,8.423,3.161,252.535,104.1514,96.8,4.4,22200,6.1,,,,,26985.0,3141.0,104.1514,1.2977132579650565,1.6552412618799472,2017,8,3,0,0,0
2017-09-01,101.0394,375.113,131.576,299.065,134.229,5.692,1348521.0,225.718,310.428,123.669,26.803,168.426,113.954,70.098,443.671,830.484,48.775,9.488,282.506,128.654,6.096,482.498,2.746,113.528,69.079,440.26,126.528,37.165,22.285,275,2.552,1312994.0,4.212,6.27,9.52,4.522,211.396,2.41,161.958,7.758,2.634,252.812,102.3222,95.1,4.3,19381,5.9,,,,,27068.0,3111.0,102.3222,1.2991366906474822,1.5953898457655935,2017,9,3,0,0,0
2017-10-01,101.1279,424.041,164.47,494.108,157.146,7.148,1460897.0,221.687,294.09,123.669,30.154,168.426,133.772,71.622,430.994,951.038,44.341,10.796,266.812,118.108,6.738,489.921,2.334,126.627,73.396,481.793,122.694,41.01,23.347,341,3.495,1494097.0,4.607,6.27,10.282,4.24,220.587,2.289,155.067,7.98,2.985,253.526,108.3475,100.7,4.2,19926,6.0,,,,,27240.0,3143.0,108.3475,1.3028057553956836,1.7596390813271245,2017,10,4,0,0,0
2017-11-01,101.1537,451.223,123.352,806.177,147.324,4.765,1573274.0,249.902,392.12,129.046,32.388,141.478,104.045,51.811,316.908,857.274,53.209,14.395,313.896,149.745,7.38,482.498,3.158,126.627,60.444,431.953,130.362,37.165,20.163,308,2.607,1448821.0,4.607,5.852,9.14,3.674,220.587,2.289,196.418,8.201,2.107,253.816,105.9805,98.5,4.2,23911,5.6,,,,,27385.0,3154.0,105.9805,1.3042959917780061,1.7376072726981162,2017,11,4,0,0,0
2017-12-01,101.1465,429.477,139.799,1027225.0,140.776,4.236,1685651.0,261.994,473.811,139.799,33.504,128.004,99.09,50.288,253.526,817.089,65.033,16.031,345.286,175.054,8.984,460.229,2.746,113.528,53.968,398.726,115.025,33.32,18.041,198,2.274,1426183.0,3.948,4.598,6.093,3.109,220.587,2.41,189.526,8.201,3.161,254.344,103.183,95.9,4.1,32958,5.0,,,,,27236.0,3147.0,103.183,1.3070092497430628,1.770166453265043,2017,12,4,0,0,0
2018-01-01,101.1462,347.931,123.352,767.168,111.311,4.633,1348521.0,225.718,343.105,118.292,29.037,141.478,99.09,88.385,392.966,803.694,48.775,11.451,282.506,156.072,6.417,430.536,2.746,117.894,60.444,431.953,122.694,35.883,19.102,286,1.719,1267718.0,3.948,5.852,7.616,2.544,183.823,2.289,141.283,7.98,4.039,255.204,102.9678,95.7,4.0,15316,5.7,,,,,27252.0,3129.0,102.9678,1.3114285714285716,1.8912671130328462,2018,1,1,0,0,0
2018-02-01,101.1635,385.986,123.352,416.091,101.49,4.765,1236144.0,209.595,326.766,118.292,27.92,168.426,99.09,88.385,456.347,803.694,45.819,9.488,266.812,145.526,7.38,437.959,2.334,126.627,66.92,440.26,118.86,41.01,19.102,330,2.441,1267718.0,3.817,4.598,8.759,4.24,183.823,2.289,151.621,8.201,2.81,255.711,107.2716,99.7,4.1,17879,5.8,,,,,27097.0,3194.0,107.2716,1.3140339157245633,1.87770420481439,2018,2,1,0,0,0
2018-03-01,101.1716,364.24,123.352,286.062,85.12,4.5,1348521.0,217.656,343.105,112.915,27.92,188.637,101.567,102.1,608.463,776.904,48.775,10.469,298.201,145.526,7.701,482.498,2.609,130.994,77.714,440.26,126.528,41.01,23.347,451,1.664,1380907.0,4.212,5.852,8.759,4.24,165.44,2.53,144.729,8.645,2.81,256.271,109.1007,101.4,4.0,21580,5.9,,,,,27273.0,3087.0,109.1007,1.31691161356629,2.1227843662331214,2018,3,1,0,0,0
2018-04-01,101.1573,337.058,115.129,169.037,78.573,4.368,1348521.0,197.503,326.766,107.538,26.803,208.848,106.522,100.576,671.845,790.299,45.819,10.142,282.506,147.635,6.096,467.652,2.609,130.994,88.507,465.18,126.528,42.291,22.285,550,2.385,1312994.0,3.553,4.18,7.997,5.088,165.44,3.013,148.175,8.201,2.81,256.63,106.3032,98.8,4.0,19853,6.0,,,,,27542.0,3217.0,106.3032,1.3187564234326825,2.150644636125887,2018,4,2,0,0,0
2018-05-01,101.1505,304.439,106.905,143.031,68.751,3.441,1236144.0,189.442,310.428,107.538,25.687,249.271,108.999,102.1,760.579,723.325,41.385,10.796,313.896,145.526,7.059,482.498,2.472,130.994,86.349,481.793,130.362,43.573,22.285,528,2.33,1199805.0,3.422,4.18,6.855,4.805,193.014,3.254,141.283,9.088,2.81,257.145,105.4425,98.0,3.8,22952,6.0,,,,,28029.0,3364.0,105.4425,1.3214028776978417,2.272998448872432,2018,5,2,0,0,0
2018-06-01,101.1641,315.312,106.905,130.028,65.477,2.647,1236144.0,189.442,294.09,112.915,30.154,222.323,106.522,99.052,697.197,602.771,45.819,13.414,329.591,147.635,6.096,408.267,1.922,135.36,69.079,490.1,130.362,41.01,21.224,572,2.33,1041340.0,2.632,4.598,5.331,3.674,183.823,2.892,172.296,7.315,2.985,257.399,105.6577,98.2,4.0,20703,6.3,,,,,27714.0,3212.0,105.6577,1.3227081192189107,2.245517307127032,2018,6,2,0,0,0
2018-07-01,101.1837,326.185,106.905,169.037,75.299,3.839,1460897.0,185.411,326.766,118.292,34.621,188.637,106.522,105.147,646.492,602.771,44.341,11.451,345.286,149.745,8.342,408.267,2.197,126.627,69.079,440.26,118.86,38.446,21.224,572,1.553,973.426,2.632,3.762,5.331,3.674,193.014,2.892,155.067,8.423,3.161,257.699,105.3349,97.9,3.8,21067,6.5,,,,,27854.0,3207.0,105.3349,1.3242497430626927,2.267595293370639,2018,7,3,0,0,0
2018-08-01,101.1361,358.804,123.352,195.042,81.846,3.971,1236144.0,177.35,294.09,107.538,30.154,161.689,99.09,92.956,494.376,629.56,47.297,11.451,329.591,156.072,6.417,423.113,1.922,130.994,62.603,423.646,115.025,39.728,19.102,407,2.274,1018702.0,2.764,5.016,6.474,3.392,193.014,2.53,155.067,7.536,4.566,257.891,103.5058,96.2,3.8,22457,6.6,,,,,28105.0,3252.0,103.5058,1.3252363823227133,2.1208941334864617,2018,8,3,0,0,0
2018-09-01,101.0653,358.804,148.023,286.062,130.955,5.295,1123767.0,173.319,294.09,112.915,27.92,141.478,104.045,83.813,418.318,763.51,42.863,11.123,298.201,143.417,5.775,445.382,2.609,126.627,66.92,423.646,107.357,34.602,18.041,341,2.108,1267718.0,4.08,8.36,9.52,5.653,202.205,2.53,144.729,7.758,2.985,258.368,107.702,100.1,3.7,19227,6.8,,,,,27963.0,3246.0,107.702,1.3276875642343269,2.1976804898501623,2018,9,3,0,0,0
2018-10-01,100.9734,375.113,180.917,559.122,176.789,8.207,1236144.0,177.35,294.09,102.161,29.037,134.741,123.863,70.098,316.908,910.854,39.907,11.123,251.117,151.854,5.454,437.959,2.472,139.727,62.603,415.339,103.523,32.039,15.918,341,3.273,1562010.0,4.212,11.286,12.186,5.936,238.97,2.169,134.391,8.645,2.634,258.917,106.0881,98.6,3.8,20599,6.7,,,,,28240.0,3328.0,106.0881,1.330508735868448,2.126409125691242,2018,10,4,0,0,0
2018-11-01,100.8683,402.295,172.693,910.2,144.05,4.5,1348521.0,201.534,392.12,118.292,32.388,121.267,99.09,50.288,278.879,857.274,53.209,15.05,329.591,149.745,7.38,408.267,2.884,135.36,53.968,382.112,103.523,33.32,15.918,264,2.663,1471459.0,3.948,8.778,8.759,4.805,220.587,2.289,151.621,8.201,2.985,259.439,104.9045,97.5,3.8,24658,6.5,,,,,28760.0,3396.0,104.9045,1.3331911613566292,2.2153843729315836,2018,11,4,0,0,0
2018-12-01,100.7913,380.549,172.693,949.208,160.42,4.633,1460897.0,217.656,506.488,129.046,31.271,101.055,94.136,48.764,240.85,750.115,56.165,13.414,329.591,175.054,6.096,437.959,2.472,122.261,60.444,357.192,95.854,30.757,12.734,385,2.219,1562010.0,3.817,7.524,7.235,3.957,229.778,2.289,172.296,7.758,2.985,260.063,105.7653,98.3,3.9,33074,8.4,,,,,27554.0,3132.0,105.7653,1.3363977389516957,2.2485295505299874,2018,12,4,0,0,0
2019-01-01,100.7627,337.058,172.693,637.14,114.585,3.971,1236144.0,205.564,392.12,112.915,29.037,121.267,91.658,97.528,367.613,790.299,47.297,10.469,298.201,166.617,7.701,400.844,2.472,126.627,60.444,390.419,95.854,29.475,14.857,352,2.607,1358270.0,3.422,7.106,8.759,5.088,165.44,2.289,141.283,6.65,2.634,260.766,98.12607,91.2,4.0,15709,8.4,,,,,28419.0,3098.0,98.12607,1.340010277492292,2.1794329242488475,2019,1,1,0,0,0
2019-02-01,100828.0,331.621,189.14,507.111,101.49,5.03,1236144.0,205.564,392.12,123.669,34.621,134.741,89.181,102.1,418.318,763.51,42.863,10.142,298.201,145.526,5.454,415.69,2.472,139.727,71.237,415.339,130.362,34.602,16.979,407,2.663,1380907.0,3.553,7.524,7.997,4.805,183.823,2.289,134.391,7.758,3.161,261.186,100.9235,93.8,3.8,17456,8.5,,,,,28763.0,3054.0,100.9235,1.3421685508735868,2.1410889637129227,2019,2,1,0,0,0
2019-03-01,100.9065,342.494,213.811,260.057,91.668,4.633,1236144.0,185.411,408.458,123.669,34.621,161.689,94.136,112.767,557.758,723.325,42.863,10.142,298.201,160.29,5.454,430.536,2.884,135.36,73.396,423.646,118.86,34.602,19.102,495,3.328,1471459.0,4.08,9.196,10.282,4.522,174.632,2.53,141.283,7.315,2.634,261.567,105.8729,98.4,3.8,21468,7.9,,,,,28653.0,3112.0,105.8729,1.3441264131551902,2.06656235001228,2019,3,1,0,0,0
2019-04-01,100.9201,309.876,180.917,156.034,75.299,3.839,1123767.0,177.35,375.781,107.538,31.271,175.163,99.09,120.386,621.139,736.72,41.385,9.16,313.896,156.072,6.738,437.959,2.472,144.093,90.666,423.646,115.025,39.728,18.041,451,2.496,1494097.0,3.817,7.524,9.901,5.37,174.632,3.013,144.729,7.536,2.634,261.997,104.5817,97.2,3.7,20864,7.6,,,,,28584.0,3089.0,104.5817,1.3463360739979446,2.0913377235709074,2019,4,2,0,0,0
2019-05-01,100.8882,282.694,172.693,143.031,62.203,4.368,1123767.0,169.288,359.443,118.292,30.154,181.9,101.567,115.815,659.168,656.35,41.385,10.469,345.286,158.181,7.059,430.536,2.334,183.392,84.19,440.26,107.357,38.446,18.041,517,1.83,1403545.0,3.159,7.942,7.997,5.37,174.632,2.892,151.621,8.423,3.161,262.217,107.5944,100.0,3.6,22443,7.3,,,,,28791.0,3124.0,107.5944,1.3474665981500513,1.97242800754438,2019,5,2,0,0,0
2019-06-01,100.7932,255.511,205.587,130.028,58.929,2.912,1348521.0,169.288,375.781,112.915,31.271,195.374,99.09,115.815,583.11,549.191,39.907,12.759,313.896,160.29,7.059,385.998,2.06,144.093,73.396,415.339,115.025,37.165,15.918,550,1.664,1177167.0,3.027,6.27,6.474,4.522,183.823,2.892,141.283,7.98,2.81,262.739,105.6577,98.2,3.6,20537,7.1,,,,,28636.0,3066.0,105.6577,1.350149023638232,2.0746001344216447,2019,6,2,0,0,0
2019-07-01,100665.0,277.257,213.811,143.031,62.203,3.706,1236144.0,181.38,375.781,107.538,37.972,161.689,99.09,132.577,570.434,562.586,42.863,12.759,360.981,160.29,6.738,356.306,2.197,130.994,64.761,407.032,99.689,33.32,15.918,561,1.997,1041340.0,2.764,7.106,6.093,4.24,183.823,2.892,141.283,7.093,2.634,263.28,105.8729,98.4,3.7,21128,6.8,,,,,28497.0,3091.0,105.8729,1.352929085303186,2.1657049503490455,2019,7,3,0,0,0
2019-08-01,100.5145,326.185,230.258,182.04,85.12,3.574,1236144.0,181.38,473.811,112.915,32.388,154.952,91.658,106.671,469.023,642.955,45.819,11.778,376.675,170.835,6.096,363.729,2.197,135.36,69.079,382.112,107.357,33.32,15.918,462,2.052,1109253.0,3.159,9.196,9.901,4.24,183.823,2.651,144.729,6.871,2.458,263.877,96.61974,89.8,3.6,23201,6.9,,,,,28493.0,3056.0,96.61974,1.3559969167523125,2.321135673598529,2019,8,3,0,0,0
2019-09-01,100.4945,326.185,279.599,299.065,130.955,5.824,1236144.0,177.35,359.443,107.538,27.92,128.004,104.045,100.576,392.966,790.299,44.341,9.16,345.286,151.854,5.454,400.844,2.197,135.36,71.237,382.112,103.523,34.602,14.857,407,2.663,1471459.0,4.212,12.958,14.09,4.522,202.205,3.013,134.391,7.758,2.985,264.388,100.278,93.2,3.5,19018,7.0,,,,,28425.0,3097.0,100.278,1.358622816032888,2.3300099083477743,2019,9,3,0,0,0
2019-10-01,100.5689,358.804,378.281,533.117,166.967,9.266,1236144.0,169.288,359.443,118.292,29.037,121.267,118.908,80.765,329.584,884.064,42.863,10.142,298.201,153.963,6.096,400.844,3.021,139.727,69.079,398.726,99.689,28.194,13.796,341,2.663,1584648.0,5.001,15.884,13.329,5.653,266.543,2.892,137.837,6.871,3.161,264.97,102.7526,95.5,3.6,20828,7.1,,,,,28704.0,3142.0,102.7526,1.3616135662898254,2.3378148209658223,2019,10,4,0,0,0
2019-11-01,100712.0,396.858,345.387,871.191,153.872,5.03,1348521.0,197.503,473.811,118.292,32.388,107.792,99.09,60.955,278.879,830.484,48.775,13.086,345.286,149.745,6.096,393.421,3.021,152.826,62.603,382.112,95.854,29.475,13.796,275,3.217,1584648.0,4.343,12.958,11.044,5.936,211.396,2.41,144.729,7.093,2.81,265.548,104.1514,96.8,3.6,24454,6.9,,,,,28465.0,3091.0,104.1514,1.364583761562179,2.3546960942649298,2019,11,4,0,0,0
2019-12-01,100.8151,424.041,378.281,858.188,144.05,5.03,1460897.0,225.718,620.856,129.046,31.271,101.055,96.613,54.859,240.85,750.115,60.599,15.377,423.76,183.49,6.096,400.844,2.884,130.994,69.079,348.885,95.854,32.039,12.734,242,2.774,1675199.0,4.08,11.704,9.14,5.37,211.396,3.013,155.067,6.871,2.634,266.02,106.8412,99.3,3.6,34163,6.2,,,,,28126.0,3146.0,106.8412,1.3670092497430626,2.2905988164406255,2019,12,4,0,0,0
2020-01-01,100.7446,347.931,345.387,533.117,124.407,4.765,1123767.0,221.687,490.15,118.292,30.154,114.53,91.658,106.671,354.937,803.694,50.253,12.432,345.286,139.199,6.096,393.421,2.884,135.36,75.555,398.726,92.02,26.912,13.796,352,2.718,1380907.0,3.685,12.122,11.425,5.37,174.632,2.53,144.729,7.093,2.634,266.716,107.3792,99.8,3.6,16314,6.8,,,,,28935.0,3211.0,107.3792,1.3705858170606373,2.2817391837892886,2020,1,1,0,0,0
2020-02-01,100.2593,347.931,353.611,351.077,104.764,4.633,1236144.0,213.626,490.15,118.292,35.738,121.267,99.09,111.243,405.642,763.51,48.775,10.796,345.286,153.963,5.134,415.69,3.021,161.559,82.031,407.032,99.689,29.475,14.857,330,3.162,1516734.0,3.948,13.376,10.282,7.349,174.632,2.53,137.837,8.423,2.81,267.37,108.6703,101.0,3.5,18587,7.5,,,,,29230.0,3175.0,108.6703,1.3739465570400822,2.3676613601035346,2020,2,1,0,1,0
2020-03-01,99.21815,255.511,279.599,169.037,58.929,2.647,1011390.0,161.227,392.12,112.915,26.803,94.318,66.886,82.289,316.908,482.216,35.472,9.815,251.117,99.126,4.171,311.768,2.197,213.957,62.603,357.192,72.849,23.068,9.551,385,1.83,950.789,2.369,9.614,7.616,4.805,137.867,2.169,141.283,5.541,2.283,267.054,95.86658,89.1,4.4,10614,12.4,,,,,30701.0,1468.0,95.86658,1.372322713257965,2.097741687598198,2020,3,1,0,1,0
2020-04-01,98.10604,222.893,320.717,143.031,42.56,2.25,1011390.0,185.411,490.15,123.669,24.57,94.318,64.408,76.194,253.526,348.267,36.951,12.432,219.727,107.563,5.134,289.498,1.785,227.056,47.491,365.498,61.347,21.786,6.367,407,998.0,724.41,1.579,7.942,6.855,4.24,156.249,2.53,165.404,7.315,3.337,265.746,77.25275,71.8,14.8,2631,31.8,,,,,26149.0,465.0,77.25275,1.365601233299075,1.4309324152566472,2020,4,2,0,1,0
2020-05-01,97.75997,255.511,345.387,130.028,49.108,2.515,1123767.0,189.442,506.488,118.292,30.154,121.267,76.795,105.147,405.642,388.452,38.429,11.451,282.506,139.199,5.454,311.768,1.785,209.59,56.126,390.419,80.518,29.475,8.489,484,1.054,792.324,2.106,7.942,4.95,4.522,174.632,3.013,179.188,7.315,2.458,265.412,77.79073,72.3,13.2,8403,22.6,,,,,26601.0,966.0,77.79073,1.363884892086331,1.2184564692601985,2020,5,2,0,0,0
2020-06-01,97.96384,250.075,328.94,130.028,52.382,2.25,1011390.0,161.227,490.15,129.046,27.92,148.215,81.749,121.91,519.729,442.032,42.863,11.778,298.201,153.963,5.454,326.614,1.785,205.224,56.126,415.339,88.186,33.32,10.612,495,1.497,747.048,2.106,7.106,5.712,4.24,193.014,3.254,165.404,8.645,2.283,265.849,84.0312,78.1,11.0,15756,18.3,,,,,28472.0,2120.0,84.0312,1.366130524152107,1.1836841884912408,2020,6,2,0,0,0
2020-07-01,98.23829,271.821,337.164,130.028,62.203,2.118,1123767.0,169.288,555.503,118.292,27.92,141.478,94.136,126.482,494.376,495.611,44.341,14.068,360.981,175.054,7.701,334.037,1.922,222.69,60.444,398.726,84.352,37.165,11.673,484,1.054,928.151,3.027,7.942,5.331,5.088,202.205,3.013,175.742,8.201,3.161,267.389,78.00592,72.5,10.2,17056,17.9,,,,,30081.0,2510.0,78.00592,1.3740441932168552,1.560695837131587,2020,7,3,0,0,0
2020-08-01,98.49018,288.13,378.281,195.042,75.299,3.177,1011390.0,169.288,473.811,123.669,25.687,121.267,89.181,124.958,418.318,495.611,45.819,12.759,376.675,143.417,8.663,326.614,2.197,213.957,62.603,382.112,80.518,28.194,10.612,396,1.387,1018702.0,3.422,10.868,7.616,5.936,211.396,2.651,161.958,7.315,1.932,268.422,79.72742,74.1,8.4,18045,13.9,,,,,29524.0,2595.0,79.72742,1.3793525179856116,1.7223933878284248,2020,8,3,0,0,0
2020-09-01,98.70477,309.876,386.505,286.062,114.585,3.971,1011390.0,157.196,408.458,107.538,25.687,107.792,89.181,106.671,342.26,656.35,44.341,11.451,329.591,147.635,7.38,334.037,2.609,218.323,62.603,357.192,84.352,28.194,9.551,330,1.553,1063978.0,4.475,14.63,8.759,9.045,220.587,2.651,148.175,7.98,2.458,268.933,86.50587,80.4,7.8,17845,13.3,,,,,30012.0,2782.0,86.50587,1.381978417266187,1.7190644053436621,2020,9,3,0,0,0
2020-10-01,98.78632,347.931,386.505,455.1,160.42,5.559,1123767.0,165.258,359.443,139.799,23.453,101.055,106.522,96.004,304.231,750.115,47.297,12.105,313.896,141.308,5.775,371.152,2.746,200.858,66.92,382.112,80.518,23.068,10.612,319,2.441,1312994.0,4.87,18.81,10.282,8.197,303.308,2.53,144.729,7.315,2.634,269.306,88.01219,81.8,6.9,19047,12.8,,,,,29987.0,2704.0,88.01219,1.3838951695786228,1.6364116692455521,2020,10,4,0,0,0
2020-11-01,98.79976,342.494,370.058,546.12,127.681,3.044,1123767.0,189.442,392.12,155.93,26.803,80.844,84.227,67.05,215.497,562.586,48.775,16.031,360.981,145.526,8.342,341.46,2.334,200.858,58.285,315.658,69.015,20.505,9.551,242,1.83,1199805.0,5.133,15.048,7.997,6.784,229.778,2.169,161.958,7.98,2.81,269.981,82.74007,76.9,6.7,20197,12.0,,,,,29583.0,2524.0,82.74007,1.3873638232271326,1.6693780408814973,2020,11,4,0,0,0
2020-12-01,98.91467,342.494,411.175,663.145,124.407,3.177,1685651.0,185.411,522.826,204.322,41.322,74.107,79.272,68.574,202.821,549.191,59.121,16.685,423.76,200.363,8.342,363.729,2.334,192.125,56.126,332.271,69.015,19.223,9.551,231,1.22,1222443.0,5.791,14.212,7.235,6.501,220.587,2.169,172.296,7.093,2.634,270.341,86.82866,80.7,6.7,30425,11.8,,,,,29717.0,2611.0,86.82866,1.389213771839671,1.624313961356294,2020,12,4,0,0,0
2021-01-01,99.05409,331.621,378.281,494.108,108.038,2.779,1685651.0,173.319,506.488,198.945,45.79,87.581,89.181,118.862,278.879,642.955,48.775,13.086,345.286,160.29,9.305,363.729,2.746,253.255,71.237,348.885,69.015,21.786,8.489,286,1.442,1154529.0,5.133,14.63,7.997,7.066,193.014,2.53,144.729,8.201,3.337,270.416,84.99955,79.0,6.4,14864,19.5,,,,,29812.0,2804.0,84.99955,1.3895991778006167,1.3872433599783962,2021,1,1,0,0,0
2021-02-01,99.32957,451.223,345.387,390.085,91.668,2.779,1685651.0,177.35,441.135,193.569,48.023,107.792,94.136,118.862,354.937,629.56,44.341,12.105,329.591,149.745,8.021,385.998,2.334,213.957,77.714,373.805,80.518,25.631,9.551,308,1.719,1199805.0,4.738,14.63,7.616,7.914,183.823,4.097,137.837,7.536,2.634,270.776,82.63248,76.8,6.2,15471,13.0,,,,,29636.0,2613.0,82.63248,1.3914491264131552,1.2738901148221515,2021,2,1,0,0,0
2021-03-01,99.73615,353.367,345.387,182.04,81.846,3.574,1685651.0,165.258,424.796,204.322,43.556,134.741,94.136,134.101,532.405,656.35,45.819,13.741,392.37,168.726,6.096,378.575,2.472,196.491,99.301,398.726,95.854,30.757,11.673,528,1.331,1245080.0,5.396,16.72,8.759,10.458,202.205,2.772,137.837,8.201,2.985,271.453,91.34762,84.9,6.1,22898,26.2,,,,,32090.0,3037.0,91.34762,1.3949280575539567,1.6472323949463519,2021,3,1,0,0,0
2021-04-01,100.0586,380.549,312.493,143.031,78.573,3.309,1685651.0,161.227,457.473,215.076,48.023,161.689,111.477,149.34,608.463,723.325,47.297,13.741,455.15,181.381,8.342,415.69,2.334,205.224,114.412,398.726,103.523,29.475,15.918,561,1.553,1312994.0,5.396,15.466,8.759,9.893,202.205,3.736,134.391,7.98,2.634,273.626,95.00583,88.3,6.1,22386,12.4,,,,,31957.0,3045.0,95.00583,1.4060945529290851,2.965237482408023,2021,4,2,0,0,0
2021-05-01,100.3027,304.439,287.823,143.031,68.751,4.5,3483679.0,161.227,1176360.0,220.453,74.827,161.689,99.09,144.768,684.521,763.51,47.297,12.105,502.234,189.817,8.021,423.113,2.472,213.957,116.571,423.646,92.02,33.32,14.857,660,1.165,1312994.0,4.738,17.556,8.759,8.762,220.587,4.338,141.283,8.645,2.81,275.457,89.19573,82.9,5.8,24962,10.0,,,,,31321.0,3117.0,89.19573,1.4155035971223022,3.7846819284734767,2021,5,2,0,0,0
