date,cci,indiesleaze_skinnyjeans,indiesleaze_cheetahprint,indiesleaze_furcoat,indiesleaze_leatherskirt,indiesleaze_discopants,lipstickindex_lipstick,lipstickindex_lip_stick,lipstickindex_lipgloss,lipstickindex_lipliner,lipstickindex_liptint,maxiskirt_maxiskirt,maxiskirt_longskirt,maxiskirt_bohoskirt,maxiskirt_maxidress,maxiskirt_longdress,bigbag_hobobag,bigbag_oversizedbag,bigbag_totebag,bigbag_neverfull,bigbag_balenciagacitybag,highheelindex_highheels,highheelindex_stilletoheel,highheelindex_platforms,highheelindex_platformheels,highheelindex_pumps,peplums_peplum,peplums_peplumtops,peplums_peplumdress,peplums_rufflewaist,peplums_peplumblazer,blazers_blazer,blazers_womensblazer,blazers_oversizedblazer,blazers_boyfriendblazer,blazers_croppedblazer,mini_miniskirt,mini_minidress,mini_micromini,mini_microshort,mini_micominiskirt,cpi,cpi_index,inflation_rate_yoy,consumer_sentiment,unemployment_rate,retail_sales_clothing,retail_sales_real,personal_saving_rate,year,month,quarter,period,Indie Sleaze_score,Lipstick Index_score,Maxi Skirt_score,Big Bag_score,High Heel Index_score,Peplums_score,Blazers_score,Mini Skirts_score
2004-01-01,100.8491,0.0,24.67,208.045,62.203,0.0,0.0,88.675,114.368,0.0,0.0,0.0,44.59,0.0,0.0,80.369,14.78,0.0,125.558,0.0,0.0,445.382,0.0,100.429,17.269,672.85,0.0,0.0,0.0,0,0.0,611.221,0.0,0.0,0.0,0.0,165.44,0.0,223.985,0.0,15.807,194.6,1.0,,103.8,5.7,11489,11489.0,4.6,2004,1,1,Normal,-1.4710079424415559,-1.01000521295663,-1.1873974704182086,-1.473424894270664,-0.4706566372303734,-1.0448000031457534,-0.7352283507727613,-0.8291482672982701
2004-02-01,100.8355,0.0,0.0,130.028,39.286,0.0,0.0,104.797,130.706,16.13,0.0,0.0,47.068,0.0,0.0,66.974,13.302,0.0,109.863,0.0,0.0,408.267,0.0,113.528,0.0,706.077,0.0,0.0,0.0,0,0.0,565.945,0.0,0.0,0.0,0.0,174.632,0.0,244.661,0.0,15.632,194.9,1.0015416238437822,,94.4,5.6,12990,12970.005130836325,4.6,2004,2,1,Normal,-1.5032102520182986,-0.9219721477530268,-1.1305368527373492,-1.4744398506447722,-0.37139262909306037,-1.0448000031457534,-0.7352322246825129,-0.8166376074864468
2004-03-01,100.7913,0.0,0.0,91.02,42.56,0.0,0.0,92.705,130.706,21.507,0.0,0.0,37.159,0.0,0.0,80.369,32.516,0.0,141.253,0.0,0.0,393.421,0.0,91.696,0.0,772.531,0.0,0.0,0.0,0,0.0,588.583,0.0,0.0,0.0,0.0,211.396,0.0,251.553,0.0,0.0,195.5,1.0046248715313464,,95.8,5.8,14410,14343.66240409207,4.5,2004,3,1,Normal,-1.500923459674829,-0.9031753483240289,-1.357911658694908,-1.4612501825264759,-0.6098905167741006,-1.0448000031457534,-0.7352302877276371,-1.139814909095865
2004-04-01,100.7505,0.0,0.0,52.011,26.191,0.0,0.0,116.889,114.368,0.0,0.0,0.0,47.068,0.0,0.0,80.369,13.302,0.0,141.253,0.0,0.0,393.421,0.0,100.429,0.0,747.611,0.0,0.0,0.0,0,0.0,543.308,0.0,0.0,0.0,0.0,220.587,0.0,230.877,0.0,0.0,195.9,1.0066803699897227,,94.2,5.6,14702,14604.436957631442,4.9,2004,4,2,Normal,-1.5123606240455694,-0.99296468678428,-1.130536461327957,-1.4744389843274799,-0.5138932894347801,-1.0448000031457534,-0.7352341615518266,-1.0934397290556057
2004-05-01,100.7282,0.0,0.0,52.011,29.464,0.0,0.0,112.859,147.045,0.0,0.0,0.0,59.454,0.0,0.0,80.369,13.302,0.0,125.558,0.0,0.0,385.998,0.0,91.696,17.269,822.372,0.0,0.0,0.0,0,0.0,543.308,0.0,0.0,0.0,0.0,229.778,0.0,251.553,0.0,0.0,196.2,1.0082219938335046,,90.2,5.6,15002,14879.659531090723,4.8,2004,5,2,Normal,-1.5100738801535443,-0.9953977338211816,-0.8463232012021066,-1.474439417486126,-0.5854976330925817,-1.0448000031457534,-0.7352341615518266,-1.0759382564307793
2004-06-01,100.7717,0.0,0.0,65.014,22.917,0.0,0.0,72.552,98.03,0.0,0.0,0.0,44.59,0.0,0.0,66.974,17.736,0.0,141.253,0.0,0.0,408.267,4.532,82.963,15.111,830.679,0.0,0.0,0.0,0,0.0,498.032,0.0,0.0,0.0,0.0,229.778,0.0,292.904,22.166,0.0,196.6,1.0102774922918807,,95.6,5.6,13888,13746.718209562565,5.4,2004,6,2,Normal,-1.5146478498619051,-1.0197435722373522,-1.1873978618276007,-1.4713954146810944,-0.6234890704535229,-1.0448000031457534,-0.7352380354615783,-0.5483977076271163
2004-07-01,100.8285,0.0,32.894,78.017,32.738,0.0,0.0,80.613,130.706,16.13,0.0,0.0,39.636,0.0,0.0,53.579,26.604,0.0,156.948,0.0,0.0,423.113,0.0,96.062,21.587,789.145,0.0,0.0,0.0,0,0.0,565.945,0.0,0.0,0.0,0.0,229.778,0.0,279.12,0.0,0.0,196.8,1.011305241521069,,96.7,5.5,14314,14153.98577235772,4.7,2004,7,3,Normal,-1.4861994201167879,-0.9365786581716881,-1.3010743787547923,-1.4653078422296768,-0.5301882695258439,-1.0448000031457534,-0.7352322246825129,-1.0951866964656323
2004-08-01,100.8303,0.0,24.67,104.022,39.286,0.0,0.0,104.797,114.368,26.884,0.0,0.0,42.113,0.0,0.0,66.974,31.038,0.0,156.948,0.0,0.0,385.998,0.0,100.429,0.0,739.304,0.0,0.0,0.0,0,0.0,656.497,0.0,0.0,0.0,0.0,238.97,0.0,282.566,0.0,15.28,196.9,1.0118191161356629,,95.9,5.4,15219,15041.226003047232,4.7,2004,8,3,Normal,-1.4870210756416715,-0.8697725228199407,-1.2442359245865005,-1.4622642725832913,-0.5107631330857914,-1.0448000031457534,-0.7352244768630096,-0.629578368204499
2004-09-01,100.8061,0.0,24.67,117.025,45.834,0.0,0.0,157.196,114.368,21.507,0.0,0.0,47.068,0.0,0.0,80.369,31.038,0.0,156.948,0.0,0.0,400.844,0.0,152.826,15.111,689.463,0.0,0.0,0.0,0,0.0,656.497,0.0,0.0,0.0,0.0,193.014,0.0,279.12,0.0,0.0,197.5,1.014902363823227,,94.2,5.4,13884,13680.133670886076,4.1,2004,9,3,Normal,-1.4824459737746976,-0.8642249368931259,-1.130536461327957,-1.4622642725832913,0.07016288023863457,-1.0448000031457534,-0.7352244768630096,-1.2229400017958032
2004-10-01,100.81,10.872,24.67,208.045,45.834,0.0,0.0,157.196,114.368,10.753,0.0,0.0,49.545,0.0,0.0,93.764,44.341,0.0,125.558,0.0,0.0,393.421,4.394,165.926,17.269,664.543,0.0,0.0,0.0,0,0.0,747.048,0.0,0.0,0.0,0.0,211.396,4.097,241.215,0.0,0.0,197.9,1.0169578622816033,,91.7,5.5,15207,14953.421930267812,3.9,2004,10,4,Normal,-1.4765290695590894,-0.9164250461697828,-1.0736980071596651,-1.4531337435451785,0.27713888363259265,-1.0448000031457534,-0.7352167291290685,-0.3166657355584166
2004-11-01,100.8644,10.872,32.894,221.048,45.834,0.0,0.0,108.828,147.045,16.13,0.0,0.0,54.499,0.0,0.0,80.369,47.297,0.0,156.948,0.0,0.0,400.844,0.0,109.161,0.0,631.316,0.0,0.0,0.0,0,0.0,769.686,0.0,0.0,0.0,0.0,193.014,0.0,272.228,0.0,0.0,198.3,1.0190133607399796,,92.8,5.4,16823,16509.106404437716,3.4,2004,11,4,Normal,-1.4711318786943657,-0.9195370436519898,-0.960022273051258,-1.4511038307969624,-0.3981401235197275,-1.0448000031457534,-0.7352147921741926,-1.2181277172265645
2004-12-01,100.9582,0.0,32.894,299.065,68.751,0.0,0.0,88.675,179.721,0.0,0.0,0.0,54.499,0.0,0.0,80.369,69.467,0.0,204.032,0.0,0.0,385.998,0.0,74.23,12.952,589.782,0.0,0.0,0.0,0,0.0,860.237,0.0,0.0,0.0,0.0,220.587,0.0,344.593,0.0,0.0,198.6,1.0205549845837616,,97.1,5.4,27633,27076.444108761327,6.2,2004,12,4,Normal,-1.4610345660026898,-1.010003275552701,-0.960022273051258,-1.4358846831166947,-0.7212736530932111,-1.0448000031457534,-0.7352070444402515,-1.1728410279638417
2005-01-01,101.0323,0.0,16.447,195.042,42.56,0.0,0.0,116.889,147.045,16.13,0.0,0.0,44.59,0.0,0.0,93.764,57.643,0.0,156.948,0.0,0.0,371.152,3.021,74.23,19.428,647.929,0.0,0.0,0.0,0,0.0,656.497,0.0,0.0,0.0,0.0,183.823,0.0,258.445,10.64,10.538,199.0,1.0226104830421376,2.261048304213764,95.5,5.3,11740,11480.422110552765,2.7,2005,1,1,Normal,-1.4901284337569676,-0.9146684081704801,-1.1873970790088164,-1.4440021682887294,-0.6777529131676105,-1.0448000031457534,-0.7352244768630096,-0.6726138920625467
2005-02-01,101.011,5.436,24.67,143.031,32.738,0.0,0.0,157.196,147.045,10.753,0.0,0.0,54.499,0.0,0.0,93.764,47.297,0.0,141.253,0.0,0.0,363.729,0.0,78.596,17.269,664.543,0.0,0.0,0.0,0,0.0,679.135,0.0,0.0,0.0,0.0,165.44,0.0,261.891,0.0,0.0,199.4,1.024665981500514,2.308876346844535,94.1,5.4,13520,13194.543630892678,2.3,2005,2,1,Normal,-1.488637617020123,-0.9164240774529958,-0.9600218816418657,-1.4511042639556087,-0.6809939141844267,-1.0448000031457534,-0.7352225399081338,-1.306728442569061
2005-03-01,100.8773,0.0,24.67,91.02,22.917,0.0,0.0,104.797,130.706,0.0,0.0,0.0,64.408,0.0,0.0,80.369,59.121,0.0,156.948,0.0,0.0,341.46,0.0,74.23,12.952,647.929,0.0,0.0,0.0,0,0.0,679.135,0.0,0.0,0.0,0.0,183.823,0.0,227.431,0.0,9.835,200.1,1.0282631038026722,2.35294117647058,92.6,5.2,15358,14935.866066966517,2.5,2005,3,1,Normal,-1.498457806506208,-1.0002674576500399,-0.7326470756843072,-1.4429876450732677,-0.7272972212266323,-1.0448000031457534,-0.7352225399081338,-0.9381079194481126
2005-04-01,100.7314,0.0,24.67,65.014,29.464,0.0,0.0,104.797,130.706,16.13,0.0,0.0,76.795,0.0,0.0,93.764,59.121,0.0,156.948,0.0,0.0,363.729,0.0,78.596,10.793,689.463,0.0,0.0,0.0,0,0.0,588.583,0.0,0.0,0.0,0.0,183.823,0.0,237.769,11.97,0.0,200.2,1.0287769784172662,2.1949974476773715,87.7,5.2,15338,14908.965034965035,2.1,2005,4,2,Normal,-1.4938840535426146,-0.9219721477530268,-0.4484104778177124,-1.4429876450732677,-0.6997002895052672,-1.0448000031457534,-0.7352302877276371,-0.9255329608847901
2005-05-01,100.6746,5.436,16.447,52.011,36.012,0.0,0.0,104.797,147.045,10.753,0.0,0.0,69.363,0.0,0.0,80.369,57.643,0.0,172.643,0.0,0.0,363.729,0.0,82.963,15.111,772.531,0.0,0.0,0.0,0,0.0,611.221,0.0,0.0,0.0,0.0,202.205,0.0,251.553,0.0,9.835,200.5,1.0303186022610484,2.1916411824668858,86.9,5.1,15597,15138.035910224437,2.6,2005,5,2,Normal,-1.4917480095288267,-0.9480717180181393,-0.6189480038351558,-1.4440017351300833,-0.6649825293710928,-1.0448000031457534,-0.7352283507727613,-0.891074262775363
2005-06-01,100.7139,0.0,0.0,65.014,26.191,0.0,0.0,84.644,130.706,10.753,0.0,0.0,71.84,0.0,0.0,53.579,53.209,0.0,141.253,0.0,0.0,348.883,0.0,74.23,19.428,805.758,0.0,0.0,0.0,0,0.0,543.308,0.0,0.0,0.0,0.0,193.014,0.0,258.445,12.635,11.065,200.6,1.0308324768756423,2.0345879959308144,96.0,5.0,15182,14727.902293120638,2.0,2005,6,2,Normal,-1.512360407300802,-0.9602440930821955,-0.5621107238950404,-1.4470461710937614,-0.751789413623641,-1.0448000031457534,-0.7352341615518266,-0.575556898501575
2005-07-01,100.6771,5.436,16.447,78.017,26.191,0.0,0.0,84.644,114.368,16.13,0.0,0.0,66.886,0.0,0.0,66.974,70.945,0.0,172.643,0.0,0.0,356.306,2.884,74.23,25.904,772.531,0.0,0.0,0.0,0,0.0,588.583,0.0,0.0,0.0,0.0,202.205,0.0,261.891,0.0,0.0,200.9,1.0323741007194245,2.083333333333326,96.5,5.0,14865,14398.850174216028,1.4,2005,7,3,Normal,-1.4986092050535231,-0.9341445227874378,-0.6757864580034477,-1.4348710261909268,-0.6928265287167317,-1.0448000031457534,-0.7352302877276371,-1.178971662282266
2005-08-01,100.4738,16.309,24.67,78.017,39.286,0.0,0.0,116.889,114.368,16.13,0.0,0.0,66.886,0.0,0.0,80.369,79.814,0.0,188.337,0.0,0.0,319.191,3.296,78.596,12.952,747.611,0.0,0.0,0.0,0,0.0,679.135,0.0,0.0,0.0,0.0,202.205,3.374,258.445,0.0,12.997,201.1,1.0334018499486126,2.1330624682579957,89.1,4.9,16311,15783.792143212331,2.0,2005,8,3,Normal,-1.4781478844924518,-0.9146693768872671,-0.6757860665940556,-1.4287827673508593,-0.6561725099432516,-1.0448000031457534,-0.7352225399081338,-0.13370393418717902
2005-09-01,100.2284,21.745,24.67,117.025,26.191,0.0,0.0,116.889,98.03,10.753,0.0,0.0,69.363,0.0,0.0,80.369,62.077,0.0,156.948,0.0,0.0,341.46,0.0,96.062,15.111,714.384,0.0,0.0,0.0,0,0.0,656.497,0.0,0.0,0.0,0.0,193.014,3.254,251.553,7.093,0.0,201.3,1.0344295991778008,1.9240506329113893,76.9,5.0,14606,14119.858917039242,2.0,2005,9,3,Normal,-1.4843386123407007,-0.9407699158691664,-0.6189480038351558,-1.4409585986423439,-0.5125555398138368,-1.0448000031457534,-0.7352244768630096,-0.37759765413267693
2005-10-01,100.2087,27.182,24.67,156.034,36.012,0.0,0.0,112.859,114.368,16.13,5.584,0.0,59.454,0.0,0.0,93.764,57.643,0.0,156.948,0.0,0.0,371.152,2.884,82.963,21.587,755.918,0.0,0.0,0.0,0,0.0,701.772,0.0,0.0,0.0,0.0,229.778,2.651,220.539,0.0,11.416,202.0,1.038026721479959,2.071753410813537,74.2,5.0,16126,15535.245544554453,2.3,2005,10,4,Normal,-1.4745180954889856,-0.8123577696426229,-0.8463228097927143,-1.4440021682887294,-0.6098357930206223,-1.0448000031457534,-0.7352206030388202,-0.2005289915354275
2005-11-01,100.4345,43.491,16.447,247.054,39.286,0.0,0.0,88.675,147.045,10.753,0.0,0.0,59.454,0.0,0.0,93.764,54.687,0.0,156.948,0.0,0.0,326.614,3.296,65.497,8.634,606.395,0.0,0.0,0.0,0,0.0,747.048,0.0,0.0,0.0,0.0,165.44,3.856,248.107,0.0,8.255,202.5,1.0405960945529291,2.1180030257186067,81.6,5.0,17972,17270.87012345679,2.6,2005,11,4,Normal,-1.4687518289821961,-0.9578089889811584,-0.8463228097927143,-1.4460312147196532,-0.7690189590704077,-1.0448000031457534,-0.7352167291290685,-0.29358136423237313
2005-12-01,100.7531,43.491,24.67,416.091,39.286,0.0,0.0,80.613,163.383,16.13,0.0,0.0,61.931,0.0,0.0,93.764,67.989,0.0,204.032,0.0,0.0,341.46,3.708,65.497,10.793,581.475,0.0,0.0,0.0,0,0.0,792.324,0.0,0.0,0.0,0.0,183.823,0.0,254.999,8.645,11.943,202.8,1.0421377183967113,2.114803625377659,91.5,4.9,29465,28273.614398422087,2.5,2005,12,4,Normal,-1.463352693460453,-0.936577689454901,-0.7894847470338149,-1.4368992063321566,-0.7557580700604705,-1.0448000031457534,-0.7352128552193169,-0.6801894800296728
2006-01-01,100.9735,48.927,24.67,234.051,32.738,4.368,0.0,128.981,114.368,10.753,0.0,0.0,49.545,0.0,0.0,93.764,45.819,0.0,156.948,0.0,0.0,319.191,2.609,69.863,8.634,656.236,0.0,0.0,0.0,0,0.0,611.221,0.0,0.0,0.0,0.0,174.632,0.0,196.418,7.536,8.782,203.2,1.0441932168550874,2.1105527638190846,91.2,4.7,12582,12049.49409448819,3.0,2006,1,1,Normal,-0.2968605668437103,-0.933466176316265,-1.0736980071596651,-1.4521183540124243,-0.7435397697123338,-1.0448000031457534,-0.7352283507727613,-0.789273441660659
2006-02-01,101.0192,38.054,16.447,143.031,29.464,4.5,0.0,112.859,130.706,10.753,0.0,0.0,52.022,0.0,0.0,107.159,38.429,0.0,141.253,0.0,0.0,311.768,2.06,74.23,15.111,623.009,0.0,0.0,0.0,0,0.0,633.859,0.0,0.0,0.0,0.0,156.249,2.41,192.972,0.0,8.782,203.6,1.0462487153134634,2.106318956870612,86.7,4.8,14111,13487.232809430257,3.2,2006,2,1,Normal,-0.275161677018979,-0.9432029629357133,-1.0168595529913733,-1.4571914032483797,-0.6840921155757254,-1.0448000031457534,-0.7352264138178854,-0.5599577290227481
2006-03-01,100.9796,43.491,24.67,104.022,13.095,0.0,0.0,116.889,130.706,16.13,0.0,0.0,56.977,0.0,0.0,93.764,48.775,0.0,156.948,0.0,0.0,319.191,2.06,74.23,15.111,672.85,0.0,0.0,0.0,0,0.0,588.583,0.0,0.0,0.0,0.0,156.249,0.0,196.418,5.098,6.498,204.3,1.049845837615622,2.0989505247376306,88.9,4.7,16011,15250.810572687224,3.3,2006,3,1,Normal,-1.4816567371046143,-0.9146688925436962,-0.9031608725516141,-1.4500893075815005,-0.6967624136210616,-1.0448000031457534,-0.7352302877276371,-0.9795351241994841
2006-04-01,100.8748,59.8,24.67,78.017,16.369,0.0,0.0,120.92,147.045,10.753,0.0,0.0,47.068,0.0,0.0,93.764,45.819,0.0,156.948,0.0,0.0,341.46,0.0,74.23,12.952,714.384,7.668,0.0,0.0,0,0.0,543.308,0.0,0.0,0.0,0.0,183.823,2.772,192.972,8.201,6.85,204.8,1.052415210688592,2.29770229770232,87.4,4.7,16475,15654.4677734375,3.1,2006,4,2,Normal,-1.4704961033942914,-0.9383338430809877,-1.1305360699185647,-1.4521183540124243,-0.7425615857576376,-0.9561078432405551,-0.7352341615518266,-0.24132027245966015
2006-05-01,100.7045,54.364,16.447,65.014,19.643,0.0,0.0,100.767,114.368,10.753,0.0,0.0,56.977,0.0,0.0,93.764,47.297,0.0,156.948,0.0,0.0,326.614,2.197,69.863,12.952,755.918,0.0,0.0,0.0,0,0.0,520.67,0.0,0.0,0.0,0.0,156.249,2.41,182.634,11.305,5.796,205.4,1.0554984583761562,2.44389027431422,79.1,4.6,16703,15824.750730282376,2.9,2006,5,2,Normal,-1.4765628889605111,-0.9505067024886147,-0.9031608725516141,-1.4511038307969624,-0.764654956871368,-1.0448000031457534,-0.7352360985067024,-0.3541766716238098
2006-06-01,100.6121,54.364,24.67,52.011,22.917,0.0,0.0,100.767,98.03,16.13,0.0,0.0,39.636,0.0,0.0,66.974,41.385,5.889,156.948,0.0,0.0,326.614,1.922,61.13,10.793,805.758,0.0,0.0,0.0,0,0.0,498.032,0.0,0.0,0.0,0.0,174.632,3.133,199.864,0.0,7.903,205.9,1.0580678314491265,2.6420737786640114,84.9,4.6,16126,15240.988829528897,2.9,2006,6,2,Normal,-1.4688793452710727,-0.9244071321938572,-1.3010739873454,-0.5454787960231766,-0.8744775005796158,-1.0448000031457534,-0.7352380354615783,-0.381987701140917
2006-07-01,100.5865,92.419,32.894,65.014,22.917,0.0,0.0,96.736,98.03,10.753,0.0,0.0,44.59,0.0,0.0,80.369,48.775,0.0,188.337,0.0,0.0,319.191,1.785,65.497,6.476,780.838,0.0,0.0,0.0,0,0.0,498.032,0.0,0.0,0.0,0.0,183.823,3.013,234.323,0.0,8.079,206.3,1.0601233299075026,2.6879044300647026,84.7,4.7,15909,15006.74454677654,2.3,2006,7,3,Normal,-1.4427766675589966,-0.9529418065600067,-1.1873974704182086,-1.450088441291807,-0.8329236297630269,-1.0448000031457534,-0.7352380354615783,-0.3929856593828064
2006-08-01,100.6138,135.91,49.341,91.02,29.464,0.0,0.0,76.583,98.03,10.753,4.467,0.0,54.499,0.0,0.0,93.764,47.297,0.0,219.727,0.0,0.0,304.345,2.334,65.497,12.952,772.531,7.668,0.0,0.0,0,0.0,543.308,0.0,0.0,0.0,0.0,193.014,4.338,213.647,5.985,8.606,206.8,1.062692702980473,2.8344107409249197,82.0,4.7,17432,16403.61315280464,2.5,2006,8,3,Normal,-1.4037455752664691,-0.8813209504862419,-0.9600218816418657,-1.451102098189976,-0.8080563413257,-0.9561078432405551,-0.7352341615518266,0.08254365848070606
2006-09-01,100.7571,141.347,65.788,104.022,26.191,0.0,0.0,104.797,98.03,10.753,0.0,0.0,54.499,0.0,0.0,107.159,50.253,5.889,172.643,0.0,0.0,341.46,3.021,69.863,10.793,706.077,7.668,0.0,0.0,0,0.0,588.583,0.0,0.0,0.0,0.0,174.632,3.013,199.864,0.0,6.85,207.2,1.064748201438849,2.930948832588176,85.4,4.5,16389,15392.371621621622,2.4,2006,9,3,Normal,-1.3922805728341554,-0.948073171078497,-0.9600214902324736,-0.5393912235717594,-0.7486731718876417,-0.9561078432405551,-0.7352302877276371,-0.4359374306476673
2006-10-01,100.9613,141.347,74.011,182.04,42.56,4.765,0.0,92.705,114.368,16.13,4.467,0.0,49.545,0.0,0.0,107.159,41.385,0.0,156.948,0.0,0.0,400.844,4.12,82.963,17.269,681.156,7.668,0.0,0.0,0,0.0,656.497,0.0,0.0,0.0,0.0,202.205,3.977,186.08,8.201,13.524,207.6,1.066803699897225,2.7722772277227747,93.6,4.4,16873,15816.405587668594,2.4,2006,10,4,Normal,-0.10116636703912815,-0.8454831405413236,-1.073697615750273,-1.4551619236588098,-0.589249147247167,-0.9561078432405551,-0.7352244768630096,0.25781616229214194
2006-11-01,101.0749,130.474,74.011,208.045,29.464,0.0,0.0,96.736,98.03,5.376,0.0,0.0,49.545,0.0,0.0,93.764,45.819,0.0,172.643,0.0,0.0,475.075,2.06,78.596,8.634,639.623,7.668,0.0,0.0,0,0.0,656.497,0.0,0.0,0.0,0.0,174.632,3.736,210.202,5.985,8.957,207.8,1.0678314491264131,2.6172839506172885,92.1,4.5,18949,17745.30991337825,2.7,2006,11,4,Normal,-1.3905117082401894,-0.979041861198335,-1.0736980071596651,-1.4521179208537782,-0.6826471726085501,-0.9561078432405551,-0.7352244768630096,-0.08880067489358622
2006-12-01,101.1291,119.601,57.564,260.057,22.917,0.0,0.0,108.828,147.045,16.13,0.0,0.0,49.545,0.0,0.0,93.764,67.989,7.197,219.727,0.0,0.0,519.613,1.51,56.764,8.634,564.861,3.834,0.0,0.0,0,0.0,724.41,0.0,0.0,0.0,0.0,183.823,4.338,241.215,6.206,7.201,208.1,1.0693730729701953,2.6134122287968298,91.7,4.4,30652,28663.523306102834,2.6,2006,12,4,Normal,-1.4117942508199404,-0.9195370436519898,-1.0736980071596651,-0.325166820449168,-0.9060315317533428,-1.0004539231931544,-0.7352186660839443,-0.003193234040503516
2007-01-01,101.1371,97.855,57.564,156.034,22.917,0.0,0.0,84.644,114.368,10.753,0.0,0.0,37.159,0.0,0.0,107.159,41.385,4.253,172.643,0.0,0.0,564.151,1.51,61.13,12.952,656.236,0.0,0.0,0.0,0,0.0,565.945,0.0,0.0,0.0,0.0,137.867,3.615,206.756,4.876,0.0,208.6,1.0719424460431655,2.657480314960625,96.9,4.6,13581,12669.523489932886,2.4,2007,1,1,Normal,-1.4236278469866783,-0.9602445774257663,-1.3579108758761236,-0.7981938658042308,-0.8805646753464171,-1.0448000031457534,-0.7352322246825129,-0.5217090194689666
2007-02-01,101.0739,97.855,57.564,156.034,19.643,0.0,0.0,84.644,130.706,10.753,0.0,0.0,42.113,0.0,0.0,107.159,39.907,0.0,156.948,0.0,0.0,489.921,1.922,65.497,10.793,589.782,7.668,0.0,0.0,0,0.0,520.67,0.0,0.0,0.0,0.0,128.676,2.651,186.08,8.645,10.538,209.135,1.0746916752312436,2.71856581532417,91.3,4.5,14682,13661.59275109379,2.8,2007,2,1,Normal,-1.4259152895477816,-0.9602440930821955,-1.244234750358324,-1.4561764468742717,-0.8066131320939448,-0.9561078432405551,-0.7352360985067024,-0.33584257259400135
2007-03-01,100.9943,97.855,41.117,78.017,13.095,0.0,0.0,92.705,163.383,10.753,3.35,0.0,37.159,0.0,0.0,93.764,42.863,4.253,172.643,0.0,0.0,437.959,1.922,65.497,8.634,722.69,7.668,0.0,0.0,0,0.0,543.308,0.0,0.0,0.0,0.0,128.676,5.061,189.526,0.0,9.484,209.418,1.0761459403905447,2.5051395007342103,88.4,4.4,17623,16376.031668719977,3.0,2007,3,1,Normal,-1.4412847671149833,-0.8925346183530224,-1.3579112672855158,-0.797179342588769,-0.8329147915940273,-0.9561078432405551,-0.7352341615518266,-0.1053771480521801
2007-04-01,100.9702,86.982,49.341,52.011,16.369,0.0,0.0,88.675,604.518,16.13,3.35,0.0,42.113,0.0,12.676,120.554,42.863,4.58,172.643,0.0,0.0,415.69,1.236,65.497,12.952,739.304,0.0,0.0,0.0,0,0.0,520.67,0.0,0.0,0.0,0.0,156.249,4.338,192.972,4.211,9.66,209.747,1.077836587872559,2.4155273437499902,87.1,4.5,16692,15486.577638774334,3.0,2007,4,2,Normal,-1.4395167150360921,-0.8688555019251624,-1.244234049584141,-0.7466671363165917,-0.8338208406423865,-1.0448000031457534,-0.7352360985067024,-0.04522824273714917
2007-05-01,100.9881,86.982,49.341,52.011,19.643,0.0,0.0,92.705,653.533,16.13,3.35,0.0,44.59,0.0,12.676,107.159,38.429,3.598,188.337,6.327,0.0,378.575,1.648,74.23,8.634,797.452,7.668,0.0,0.0,0,0.0,520.67,0.0,0.0,0.0,0.0,147.058,3.615,192.972,3.546,8.43,210.058,1.0794347379239466,2.267770204479058,88.3,4.4,18020,16693.92263089242,2.8,2007,5,2,Normal,-1.437229272474989,-0.8664200331111158,-1.1873963782346335,-0.8994931830857766,-0.7537968132027831,-0.9561078432405551,-0.7352360985067024,-0.2729499650015519
2007-06-01,100.9631,92.419,57.564,52.011,16.369,0.0,0.0,84.644,686.21,10.753,4.467,0.0,44.59,0.0,12.676,107.159,35.472,4.58,188.337,8.436,6.096,341.46,2.884,74.23,12.952,780.838,3.834,0.0,0.0,0,0.0,520.67,0.0,0.0,0.0,0.0,174.632,4.82,217.093,6.428,10.889,210.392,1.0811510791366907,2.181641573579407,85.3,4.6,16864,15598.190045248868,2.7,2007,6,2,Normal,-1.431162159559808,-0.8764348782804389,-1.1873963782346335,-0.7219499313029981,-0.7182552032152755,-1.0004539231931544,-0.7352360985067024,0.18852700586683444
2007-07-01,100.9196,119.601,57.564,65.014,19.643,0.0,0.0,96.736,473.811,16.13,0.0,0.0,42.113,0.0,12.676,93.764,47.297,5.561,219.727,8.436,0.0,393.421,1.51,74.23,17.269,772.531,0.0,0.0,0.0,0,0.0,520.67,0.0,0.0,0.0,0.0,156.249,4.097,213.647,6.206,5.444,210.773,1.083108941418294,2.1682016480853106,90.4,4.7,16459,15196.070654210927,2.6,2007,7,3,Normal,-1.4140849445192183,-0.9268306118120319,-1.2442348324029253,-0.5895414082166693,-0.7350997008602446,-1.0448000031457534,-0.7352360985067024,-0.17790112520036228
2007-08-01,100.7676,163.092,65.788,78.017,26.191,0.0,337.13,88.675,294.09,16.13,4.467,0.0,42.113,0.0,12.676,107.159,51.731,6.543,219.727,16.872,7.701,363.729,2.334,74.23,12.952,730.997,7.668,0.0,0.0,0,0.0,520.67,0.0,0.0,0.0,0.0,165.44,3.374,192.972,5.32,8.079,211.119,1.0848869475847893,2.0884912959380886,83.4,4.6,18405,16964.901311582566,2.2,2007,8,3,Normal,-1.3804496881754837,-0.8479088049559206,-1.2442344409935333,-0.39784318891188547,-0.7180196219960959,-0.9561078432405551,-0.7352360985067024,-0.22255519477502403
